,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7,LDA_Component_8,LDA_Component_9,LDA_Component_10,LDA_Component_11,LDA_Component_12,LDA_Component_13,LDA_Component_14,LDA_Component_15,LDA_Component_16,LDA_Component_17,LDA_Component_18,LDA_Component_19,LDA_Component_20,LDA_Component_21,LDA_Component_22,LDA_Component_23,LDA_Component_24,LDA_Component_25,LDA_Component_26,LDA_Component_27,LDA_Component_28,LDA_Component_29,LDA_Component_30,LDA_Component_31,LDA_Component_32,LDA_Component_33,LDA_Component_34,LDA_Component_35
cat__SLUG_banda-mozic,-0.009309082251740673,0.012289320781601913,0.0021258891628214314,0.008725010400698745,0.0005341758787454551,0.0005250306755504104,-0.03097127046738961,0.001224248716961285,0.04507495211556509,-0.017021889552811684,-0.05932126856694728,-0.008538794506892867,0.014460463511104738,0.11440172476058522,-0.10657586457820492,0.12484459712705301,0.06899716538223463,0.042501595195367274,0.03147242359503775,0.010072636956526009,-0.012135651833922635,-0.003001542585746187,0.011682738721116652,-0.03280427693969719,0.020886733881117604,-0.007331722519379598,0.03818975849761195,-0.01546067795484198,-0.04107429534394008,0.09616796991642988,-0.05550416731062687,0.06165829612514165,0.007454051799312092,0.02982452410808366,0.0017680835947334961
cat__SLUG_banda-mulata-forrozeira,-0.0031143892643883614,0.0035950088474156643,0.0036914889630836494,-0.010487368279044586,0.03148645151174367,-0.18944381013455192,-0.005296015567867683,0.07791767939271287,-0.014221858079322483,-0.026607514564496566,-0.012414234573609108,-0.04695391957228805,-0.21580565871303223,-0.11745798052347597,0.20244397473216733,-0.13884293531325956,-0.14289694477992032,0.04093169121016671,0.051149033111172575,-0.06261134138749967,0.0005595613222469691,0.0672485713511887,0.03236856973848599,-0.15740045870911185,-0.05589049831032046,0.12956724788034182,0.10052071065355962,-0.09658144611136096,0.125226464565353,0.054018229334265554,-0.04700744974277243,-0.039094166878814056,0.08949023940384408,-0.24469145797419192,0.14826834596172053
cat__SLUG_banda-muvers,-0.013450066225341114,0.01918485007154183,-0.06392052473054773,0.004602714116795243,0.019630882588653947,0.012420003983019456,0.04144171812523248,-0.0021471623082617844,0.19519713461464427,-0.04873818529286238,-0.022834594968551072,0.13751377267163564,-0.11145063311397943,0.3042682182472908,-0.1980907955482916,-0.031876423426138945,-0.09637570340646638,0.0722343878685623,0.23221259827515725,-0.06106206386116158,-0.0744320635851661,-0.09468217808371833,-0.07358014863992096,-0.12888276427061426,-0.12015422389201619,0.08645769270278976,0.036714068822115496,-0.0803123960731637,0.020188736991727654,-0.04177625278165603,-0.014444718755604017,0.00032116047585934425,-0.17745983221921466,-0.14503983042357094,-0.3839481808665565
cat__SLUG_banda-netos-davo,-0.0031742962823351666,0.011103989169817946,0.02477002813556227,-0.020418842839724415,0.026278672973477614,0.009182395600114843,0.01900790327759061,0.017709539872158956,0.0835862817836073,0.09898900329271731,-0.17918557414770095,0.05807271860786866,0.030613362300758198,-0.01439416582094628,0.05849774470231383,-0.047899105110387336,-0.0002287651054881639,-0.05922516730136522,-0.13094174398435215,0.008691760653050627,-0.018306860004860502,0.11242855120201253,0.02753284523839755,0.013124950807474115,0.016087750402398578,-0.004994278798089404,0.0036311907972927725,-0.002066104488948457,-0.10008174482903917,-0.16195630522397528,-0.06566651764561637,0.053389447676738054,0.10011939662669676,-0.11109799823150841,0.032710502108639565
cat__SLUG_banda-newix,0.0011723515683806343,0.012594351522820686,-0.00018583687473937445,0.031484709215136075,-0.002656447553218401,-0.0036854662883801606,-0.0059311151499157645,0.01580717499231705,0.021456976104953146,-0.03252555272895543,-0.013339125506230398,0.009431443787309843,-0.07187455798445809,0.10500948704769966,-0.06734100013551969,0.057878341659156105,0.0161113472823117,0.016670489689545823,-0.019832448882072917,0.022585561278812512,-0.01007299833714702,-0.011751629934038586,-0.012075585872905385,-0.016878429901725802,0.02087441594451351,-0.04273964282986295,0.02797599066698783,-0.005032631422970794,-0.038506530872296676,0.022379651118100006,-0.029463597000050776,-0.0034420682151772826,-0.02254941011178786,0.016630551949818544,0.02630008992444411
cat__SLUG_banda-nosso-tempo,-0.0028736602708857926,0.03915592471116494,0.0029378874334470705,0.023721697367776358,-0.048998206597414745,-0.018533928498454297,0.16880827365934942,0.015185028650920404,-0.019002036007678958,-0.0001757432205314708,-0.015175459708650621,0.04219562843207514,0.04973069971550894,0.2255455695816581,-0.3361810627105642,0.28499539838583854,0.09805434675445104,-0.0277524847675599,-0.12997167557773628,0.051530110570127775,-0.025613291662369603,-0.0003982477503836372,0.06736920256164931,0.028104139477582002,-0.17755413322804137,-0.24735093162376035,0.10769000336846067,0.0213918409675944,0.03264951463790582,0.07260664001587085,0.13622126494836,-0.1428359469906193,0.016441823115006894,-0.0672706116787402,0.13268039733889905
cat__SLUG_banda-opium-uma-viajem-sonora,0.15222167063381511,0.024122615083968103,-0.04846454842554747,0.017902398771549293,-0.026335710663605186,-0.010660459200144072,0.03489323406166988,-0.0031169339593579933,0.007890040945241568,-0.0036370255961248135,-0.016637616384391485,0.01034921100365154,-0.08128289663534016,0.0851650390011072,0.006625944328118778,0.07212468600684857,-0.0562589649278028,-0.09098216682501008,0.04291375900468309,-0.018404471101938123,-0.00024450229876812446,-0.11674802719297349,0.21259513477013792,0.11539701362165151,0.06949413729484263,0.003716406041229301,-0.03650185728750155,-0.05032355421423924,-0.04001967347994659,0.009459788249948732,0.06251063264766957,-0.017951348376129085,0.02689128633374267,-0.007530259189987096,0.14929900887384234
cat__SLUG_banda-orion,0.001651168662219163,0.043696975946230635,0.018708558766135513,-0.0016059799114610234,-0.0003188467754232289,0.009279438454961238,-0.05297051306956169,0.0025902231619509414,-0.08062119375072399,0.04965908239055264,0.007818021628005944,-0.02802635969623847,0.07380742664524104,-0.07856030733042266,0.02210124931174571,0.0100936063931732,0.06872484869475917,-0.058099232894830995,-0.2110654009043133,0.012812707343827763,0.009583867308316714,0.13040333874859272,0.06962792794968153,0.09739029531618755,0.01093911627830073,-0.055847851162067044,-0.04020382384877865,0.016478020159721767,-0.06777565154648489,-0.04455781177592838,-0.0428188803315454,-0.018948493650260804,0.14662262947276536,0.028862527413035115,0.0032443120142946645
cat__SLUG_banda-para-eventos,0.014686388878564363,0.019612745947811507,0.022173590997956905,0.018418810703119244,-0.025023912431732694,0.008341000323178003,-0.003094244646601337,0.019292501902454868,0.02502645910131347,-0.04173702033411456,-0.0377178507305672,0.009143141180557722,-0.041031472264642,0.17528706189091575,-0.17676285024683464,0.11009943736699668,0.01381084574890362,0.03363221064375348,-0.007724105365075428,0.0395999686623351,-0.05262552214428575,0.012183224910349882,0.013882833795437682,0.0030148065157513254,-0.046902209527579675,-0.002449323605378503,-0.017811914107671314,-0.017611969689083583,-0.015238928980648544,0.06841949342886469,0.01630238129470438,-0.07533709940076148,0.0061536247010547706,-0.10927939574459174,0.10159665890948787
cat__SLUG_banda-pede-jambo,-0.00019372755049066757,0.0048964445669716,0.022422801702503787,-0.029332240938304444,0.08731952636648282,-0.0060648353892269885,0.06195626620416779,-0.0027393847771462997,0.25888768756863006,-0.18298092042880548,-0.11406180997544824,-0.020335533987966507,0.08353219871147122,0.05329134912130804,0.04610747180197772,-0.01771070967924397,0.018763829549635597,-0.07590526365681813,0.014458811418699447,-0.007031074515814365,0.013752464967139173,0.13716059872364242,0.0890898717101954,0.05851836768709714,0.024264288881957686,-0.021170483454932876,0.048845680462803236,0.10284779230765366,0.0849695306568478,-0.016111744991222005,0.009560598177612505,0.01585008800644496,0.044154841538623535,-0.10001483573969369,0.037346348294355354
cat__SLUG_banda-pedra-no-rim,0.0009340710227695841,-0.007660729195056402,0.005118322227585517,-0.0691436632931447,-0.05677713222343947,0.0018700464133719066,0.002754523044147565,-0.0013897680716704634,0.014895539826400942,-0.026853345130942376,-0.04781649718227072,0.008415474984747,-0.042266320155862236,0.1425896724678557,-0.010687751665750311,0.013742754143192102,-0.01174088976178577,0.030191470835635167,0.036112776912591786,-0.021760610356010773,-3.570271701226394e-05,0.04300169368879081,0.15324507628592518,9.729020970643632e-05,-0.09067391117386212,-0.1923311474388544,0.7984918475039758,1.2151400951004416,0.2636109023160339,-0.016786572668383383,0.5240535768882637,-0.044242723717459076,-0.15538282117067134,-0.1651587788709513,0.09516312843618269
cat__SLUG_banda-polvora,-0.015562591509231605,0.006911785764994435,-0.006223123905906163,-0.020520609105144028,0.07586231857757236,-0.00195319167538166,-0.0007501282371526453,-0.014056035379252922,0.020332651962493266,0.01938842614737152,-0.10746237337376083,-0.051982483294546925,0.0667875362212474,-0.0545273608992313,0.03179487027647689,-0.05345605695520792,-0.01860237589732016,0.011463225601170267,0.041899919740832486,-0.002919675779879985,-0.020401634312964573,-0.14385845928924265,0.027230273463256974,-0.0714937503004431,-0.08362451037504486,0.010107653439583544,0.0019604901631671,0.021483786600978817,0.004134817965901868,0.04377735835408584,-0.1168274146440091,-0.10470559095557558,0.05890653757651237,-0.13170594572909453,-0.547612383083283
cat__SLUG_banda-quatorze-zeromeia-mamonas-assassinas-cover-ceara,-0.0001877327139122498,0.04536792455423222,0.013151352312781552,-0.009746159873136056,0.03187534959810481,-0.08581251525614814,0.00016516907948943508,-0.02000183554526849,0.027721192452809088,0.0006589696036115023,0.005159151160105892,0.017158763804311278,-0.12110090886776734,-0.007747779233902024,0.11358502970415892,-0.034956469206729034,-0.04633877553849155,0.05221717426078224,0.13415287617532595,-0.044579200961743476,-0.0087421499904988,0.0867345005254557,0.07274997538589072,-0.01731808683702065,-0.026308495443920842,-0.015051744657586508,0.1301927338995713,0.056758541288685974,-0.010318254546247574,-0.01641120506528734,0.20442972946661056,0.11198231522795418,0.07757251973254818,-0.3407892151636566,-0.09801166411415684
cat__SLUG_banda-quinta-rasta,0.02341402112222474,0.006094332484790614,-0.005229993816482935,0.005244258046702545,-0.0206150235010151,-0.00588280400924741,0.026030640635399515,0.008949172931372894,0.004778750278709539,-0.028110778703168818,0.008309987208182648,-0.014744910568040706,-0.03748903422250222,0.026357192885664578,-0.060152356858863255,0.014980939825552713,0.0019249552368593168,0.13966530493831353,-0.04535555254919946,-0.0018298254577456298,0.006111825442186625,0.01345161765011798,0.011557611558708861,0.03221131066048361,-0.08099528011694339,0.05097091037399604,0.02149255671078604,-0.014752558857502355,0.019929636031543563,-0.08144119143618038,0.076331026622761,-0.01965651829331546,-0.09708611949805256,0.05789824314598438,0.20632912793652744
cat__SLUG_banda-rec-back,-0.0032187203975305207,0.005305589463013438,0.0017660580647277096,0.0048478400082940035,0.009997484331498028,-0.007849742896126052,0.0017417514157119403,0.013101025224665556,-0.013521147698820474,-0.04622732792492969,-0.013618423477516026,-0.05422275751577366,-0.07216856680059607,0.006963939360209938,-0.12622611469741077,0.07893923894804017,0.0015927430166800783,0.04158068358268414,0.013823296957399554,-0.08946365229547253,-0.027073458745751674,0.060331817173075106,0.17109894368525805,-0.00641112491021761,-0.20637496740637398,-0.2910174388045876,1.2928897586173316,2.0554022019379707,0.4649906424010545,-0.049086464558651635,0.7331061087924953,0.19991831595481954,-0.2026437311982323,-0.2748823065240375,0.162669988505472
cat__SLUG_banda-redfox,-0.0009787997095708385,0.0014809572239607193,0.0007322969449654465,0.00316103915354101,0.01189601234827066,0.004743422340820412,-0.0009371817835874006,-0.0006965945218194759,-0.007956326235626681,-0.0323635738651556,-0.005421913504487398,-0.018044521472784753,-0.07668528332233131,0.04485944483157199,-0.04391238996593426,0.05578467958037892,0.001062568719373918,0.02930123311810468,0.10440936952668572,-0.039676863600461625,0.08102520111271638,-0.11618500171520589,0.164065414375378,-0.2856596345700206,-0.6686825190989295,-1.245722093142209,0.20152784555765996,-0.5573329338610903,0.014366603641269826,0.044323031406027086,0.20922801375220906,0.022195328779026226,-0.07885507182621712,0.03122052639664914,-0.03966444936885269
cat__SLUG_banda-redneck,-0.0046599301137326896,0.01902104938890293,-0.009530351542979563,0.004410649211644131,-0.0009341538828478954,0.005832032500953739,0.0054196710636730955,0.005268990056051645,0.010826532365381943,0.015746993392009658,0.0010573682284909392,0.028568936161274015,0.08062616932095923,0.01211434623404584,-0.017346977491146786,-0.028953629277485734,0.014698658424323264,-0.007227163678004325,0.02083930190570365,-0.005654275538726483,0.009941559186485847,-0.036032168380491426,-0.026534705512704825,-0.042498695172737744,-0.0778926477726762,-0.0035858818177365343,0.02369520093273369,-0.0245836473496187,-0.02682914274500438,0.004540584622861645,0.015423966927826181,0.019633875281128428,-0.037181090305786264,-0.03571390305761753,-0.04500042133334442
cat__SLUG_banda-redphone,0.004672176055623081,0.024953757200938582,-0.05069721759218867,0.013689697895880341,0.004874024312218689,0.0006534584476018253,0.00889575879899664,-0.003178312871548044,0.011442621561556452,-0.00555535084636782,-0.016063981421756676,0.00451444083427589,-0.02811934032473891,0.03552904355277856,0.006650383333791516,0.0803068459656547,0.0010590864341509434,0.007358977598496527,-0.01458755683806909,-0.022056209314631873,0.02356304669381773,-0.11529434924308413,-0.15948567339836542,-0.030313840461274985,0.25590513080337174,-0.12529895608730016,0.011023462042003258,-0.0020670226517396414,-0.04088951830845944,0.004796429217723569,-0.009848611396735131,0.03389894631543978,0.019295629061584718,0.02788512772261723,0.08423983545441678
cat__SLUG_banda-rock-80,-0.003006024440029202,-0.019354477155491826,0.012629674307188138,0.002729467489799195,0.01743339161600867,-0.01967803398057384,-0.02513099006596423,-0.0013298043324620405,-0.055657433749768434,-0.0008941488474706206,0.024335163160426287,-0.0537847941548029,0.03555260613655013,0.04768468776184344,-0.12066443498582649,0.0729170039664849,0.07532712299354177,0.034421524617973515,-0.08765206999239741,0.021114957339471625,-0.032155950391066036,0.040071192975824205,0.030716847658849775,0.006235261789062074,0.07723187162123933,-0.0016477969918903047,-0.012677384232289254,-0.038919089080708534,-0.04670410234943805,-0.03799284197283099,-0.0459909533219025,0.20940765649358606,0.09084427908264335,-0.004002253728035776,0.024602145381894817
cat__SLUG_banda-rockflash,0.014839339630529387,-0.007097455942037716,0.0036136918739373145,-0.026598326607609815,0.10306582721754438,0.03519192179191466,-0.0446317176726361,0.036296174871811096,0.10162781236960097,-0.08742941403583507,-0.1220256962365039,-0.06498010665496953,-0.08376397432720749,0.1396802008425218,-0.4075291195054236,0.09697356988833057,-4.5410287528991136e-05,0.08531394315862798,0.03965074005526918,0.058529749038648306,0.13497236752691996,-0.3190867518072129,0.031370566952326616,-0.05612038769272971,0.0485313741012516,-0.10748112055687582,0.2143891138595221,0.23960563063059298,-0.3667593683115211,-0.3634867525210365,-0.31396025664897914,0.20274956488266835,0.030125757874608743,-0.14177115569806453,0.31647937219723493
cat__SLUG_banda-sagma,0.011112642014797714,0.017457900577609622,-0.03650855909976092,0.00766860170934321,-0.011662052484743895,-0.01170524652218139,0.0023586429873854457,-0.02227693519098289,-0.007920082465306698,-0.016711653744236634,-0.02651811480579972,-0.025488899696013537,-0.1378133728659341,0.023121032492735404,-0.04146210153551318,0.09983588734946364,-0.03321117203580452,-0.005456518564552649,-0.06141754983505941,-0.04317417985421336,-0.0497949108588733,0.05889266712044799,0.004140959896733952,-0.0069015221758890145,0.03489711979994274,0.05166407400325352,-0.031003531276565605,-0.031132746557416557,-0.02332105117493906,0.009308539522244728,0.027823277480305938,-0.05399914326740656,-0.032629534580714,-0.13495770430700796,0.1749200166582846
cat__SLUG_banda-sahaj-baile-rock-pop-disco-anos-70-a-00-pagode-e-axe-anos-90-e-00,-0.024192159480304475,-0.013429144280632563,-0.0010233930265256812,0.021256825495455798,0.017857288318578985,0.013535267841425141,0.0033746294694038583,0.038191525164461955,0.10446420419540489,-0.05678638132789186,-0.02998855471007892,0.054594222780646275,-0.07648115810825538,0.2994766901362083,-0.2602282918155722,0.10652869514237816,-0.02392203234198671,0.2512641176075539,0.09959919305305104,-0.016960419182487266,-0.045438193127561664,0.0071402089923940796,-0.007929656457520001,-0.13243519439911397,-0.04020068704849265,0.038396940352988164,0.026459113586319718,-0.037511332423727756,-0.012629610657456375,-0.013022682037288716,-0.047223206880138646,-0.001966236722401271,-0.019906060485597888,-0.25355140740543414,-0.140842559090188
cat__SLUG_banda-saideira-sp,0.13471773708150356,0.0005213059253249586,-0.0004296048399331189,0.007044959000403115,0.014644881098562022,-0.0013849521869594204,-0.0054528302812141905,-0.012887572759370289,-0.04639659173702479,-0.009938820311169005,-0.0213988198677868,-0.02233879323031282,-0.14176461864247944,0.01774884756951702,-0.10132967062383744,0.08187922987119098,-0.08166056309685163,0.017740834553852967,0.00804287288751151,-0.014457406561549428,-0.01508856290180591,0.005633391723931604,-0.03551341627177095,0.022036768031691228,-0.019908562560834855,0.05312211363473509,0.033041530755334184,-0.1124791089735586,0.04625681141937045,-0.0334717037782262,0.03465924537391261,0.0546930615566215,0.05257156757652262,-0.09186122197018413,0.11848065198615938
cat__SLUG_banda-satisfactor,0.0010207932332587887,0.024914124519402905,-0.062298992074122636,0.007012871789633383,-0.0025735438044808046,-0.005997767060373988,0.0011326322439833112,0.015605627141248458,-0.018846199427349115,0.010739009597447929,0.015716597811222276,-0.02132525905271528,0.04105566274783055,0.010006530508970544,-0.08862164582160138,0.04658688990318999,-0.013886452259279846,0.015418120342432293,-0.08140443993875163,0.024199194523361826,0.05253814380105244,-0.04483721989921897,-0.07711666351403751,-0.002090477190457198,-0.06373805873651783,0.10393954480928218,-0.01677374774713873,-0.035945199200739734,-0.008158029074805642,0.011048833554541821,0.04324863794887025,-0.03241036657763106,-0.03173122541291089,-0.01467507325516638,-0.3955099747886702
cat__SLUG_banda-siderais,-0.007961008565628107,0.018345209648367635,-0.06749651999757221,0.01009270244981951,0.033794689540524205,-4.793707882768357e-05,0.011238342195584885,-0.005451867709136072,0.07387502263143733,0.010360165897586444,0.0028605519257471276,0.058988520886036386,0.01265315087775375,0.09216109941808094,-0.027579882140059266,0.020358173080229462,0.007466602352408504,0.03769738467510906,0.003198518534593048,0.005006708202378991,-0.008347529512186562,-0.11454169865083057,-0.08968221206949929,-0.04773504830783313,0.07357188752327365,-0.014234352138982434,-0.06857270125359624,0.04410501551896538,-0.27079133504822706,0.16827234240449504,0.038703279861800576,0.009713487118190357,-0.021926431278547025,-0.024529532115749663,0.0535007121275923
cat__SLUG_banda-soma,-0.006741238443249187,0.0020734976202132016,0.023799194382044593,-0.004424330825107865,0.01683868044390555,0.004054607508623511,0.015514875463802197,0.010739793361222919,0.060806686709510366,0.007086988541267391,-0.15743713377489338,-0.04875711303347097,-0.0001028407140735918,0.07811680111284496,-0.12073639538531165,0.08675162005857893,0.017732322714605626,0.006272389260391206,0.038559961303067894,0.001703204930817171,-0.028008736084044725,0.038445379306007964,-0.013965369707796719,-0.029164178752013784,-0.07060734809705035,0.019768468284740534,-0.009348060820509343,-0.007952652936653615,-0.09793622329449748,-0.008031385436185149,-0.009662078420987532,-0.03266559146680726,-0.06786651704197173,-0.0875941276160334,0.03656309724882352
cat__SLUG_banda-sonicboom,-0.004754907997056072,0.022012452426330438,-0.028064282536482906,0.021863638744880145,-0.0167857564126618,0.017636160109999927,0.007141300900466456,0.0325953190704937,0.03863320509250209,-0.028591081067905273,-0.008868902460396223,0.019192616529771677,-0.07954422455362893,0.13239550826414173,-0.07022683231406752,0.04392593008507093,-0.015235434725997667,-0.019536727585852048,0.029331011308060293,-0.017904419176793567,-0.020889257594302355,-0.03124376434565565,0.009547256634132832,-0.04382992088106486,-0.07301689564095044,0.04204731068869977,0.02229630930309564,0.024106094115622336,-0.06395393102059192,0.030336514850182475,-0.06429692973073502,0.0035309404996471346,-0.031937771178786725,-0.07534211330728396,0.13436131416115396
cat__SLUG_banda-soul-de-cara,0.005511785196274888,0.018612045241775954,0.004583391571409904,0.011370374295620928,-0.02160114972896514,0.00954182711509505,-0.0037140385842102507,0.023208704483677754,0.012951449583646978,-0.039119081180078584,-0.034626076354950734,-0.021125920196258637,-0.12809319987950002,0.10681164184715819,-0.10542074954573276,0.06532655183333513,-0.050942735520515446,0.04101981836104807,-0.006885256134490064,-0.004788599479671547,-0.016702149137928803,0.04029550627966222,-0.0028677437239589113,-0.010695520910134386,-0.011377580444987217,-0.0005830194115549656,0.011438236984294572,-0.0034327969005790502,-0.05111574643282389,0.033742697384767865,0.006297291629624974,-0.012171778318256365,0.010727990361503294,0.03128014793032921,0.20322228786507046
cat__SLUG_banda-sr-jota,0.01505128328317443,0.022890428903477766,-0.04200178236802154,0.0209890668196701,-0.00446172346965279,-0.012141154531587905,0.0178111593335277,0.0028247004440479064,0.039566003282603596,-0.011539456775179011,-0.031102785048984144,0.02036103054036921,-0.047496191329796704,0.08664409734269525,-0.03353472637225854,0.06522765609901307,0.0015867563329943564,0.002681859856435608,-0.036147239081787484,-0.04419118635576084,0.007896162159392197,-0.13687931367169218,0.012680473067033229,-0.02287096055817362,0.09079616696284293,-0.22014784119754088,0.43846583163401237,0.7051740969560838,0.10256457975960986,0.031890788039766756,-0.5195477392968665,-0.47080324316056177,-0.044761406515435025,0.13030223694652104,0.23800109555564344
cat__SLUG_banda-storify,0.01411440129411505,0.025211477617495277,-0.02593110154965161,0.010066866287976973,0.003938548647052943,0.008337750969555538,0.011660306474410617,-0.002242064819535521,0.007929409041781237,-0.044780737574498956,0.008530256849327438,-0.010494597307944935,-0.0769395876521006,0.10258054761820966,-0.14138505856313133,0.1385759703844169,-0.04997633551552379,-0.05972774483896664,-0.01988251726956313,-0.01866274614971411,-0.04970732474118962,0.03603202478286753,0.012779002819093842,0.045984535256206306,-0.02752957006049176,0.010421318719094866,-0.037576779152502675,0.051812341369603644,-0.0010420411367831673,0.0013332187934637285,0.004172055794934696,0.024448311196761188,0.004262908991838125,0.021264668632546113,-0.02947846949311647
cat__SLUG_banda-stranger,-0.0025257926850667835,0.009905948041831276,0.013658828138648098,0.004137007571333728,0.050717903860011904,0.014411866002175928,0.015109318893234712,-0.00782281992021611,0.02919695464366715,0.007665764026752583,-0.12972121676821763,-0.07122797111542531,-0.034344936472775825,-0.026348309196030314,0.011363689387228836,0.028819951912426537,-0.04096594808380035,-0.0037910210328390226,0.01956816051960294,-0.03827860807908771,-0.025735253632787402,-0.040884732669112744,-0.06882540676902621,0.020780665421178002,0.06050693025453675,-0.023094399117497624,0.0781895668733595,-0.012979076067267194,0.028424020235979616,-0.12692642236215707,-0.0723812167639631,-0.009238431562996445,-0.010092664868954833,0.06751518487763453,-0.2702812595030368
cat__SLUG_banda-tangerine-rock,-0.005792523094593367,0.024781112403605896,-0.03582141505697772,0.0022333013268956217,0.011778281619236863,0.0027768373039123656,0.02061480250277035,0.015382615358014896,0.031673958407950585,-0.06227275960129112,-0.02766608731352277,-0.046709632832386994,-0.3150330050808994,0.05901870922431015,-0.06750490626163812,0.07094034470833645,-0.18003709007129398,0.009542351779865031,0.06205374475803569,-0.01656492186532527,-0.05545358997988673,0.1107021253504674,0.02609844106592995,-0.091755760069985,-0.018175608244427603,0.18251161911575478,0.06370562779586851,-0.1327102932525174,0.10668614226526649,0.06664143805008549,0.08768746093835093,-0.045603218383836804,0.04555424140718498,-0.2157738618667933,0.11913453768611593
cat__SLUG_banda-the-faces,-0.02051681958157703,-0.007050521819294501,-0.012960663389079063,-0.023569830013595083,0.0586791616917844,-0.002854674686876477,0.025382025737311756,-0.0010494757685878613,0.014833297657952344,0.04560572203559349,-0.0979474185725058,-0.053156473752177205,0.09193532488080458,-0.09106855606347114,0.04326412118798822,-0.14275324577831808,-0.018552772381670822,0.0904473124416899,0.028768105156660013,0.15043644829851738,-0.01670430191816209,-0.19205706323882832,-0.003656231891307893,-0.12722518796551804,-0.14970608997188128,-0.02066027547989103,-0.12396939851491387,0.10128878234553794,0.035320626912895635,-0.04932488212142128,-0.11636356349573021,-0.08054753961480855,0.045374937149865346,-0.12027313170436346,-0.21288984733041588
cat__SLUG_banda-the-fly-u2-cover,0.004244286470030661,0.011479683159856804,0.004481751624418106,-0.012822391489458495,0.029376073045029386,-0.0733874690872225,0.00027229142913031177,0.02913432768984267,0.020300358073021878,-0.012131021377047229,0.009840038565719545,0.0010629941013489807,-0.018601769124414125,-0.03549731435170486,0.07840157793890781,-0.08373604028623602,-0.01970238375654869,0.03547158559574661,-0.02202912390678254,-0.02703697758285192,-0.016096814496632476,-0.09651993590226932,-0.034840168953039104,0.009040524840016079,0.03530583421889148,-0.08385296873202741,-0.034662413734407295,-0.06957232513737555,-0.0854778546541618,-0.007914402509846177,0.33058195474818647,0.21553171155047815,0.03889559039954084,-0.2149633722905062,-0.10543042368390865
cat__SLUG_banda-the-horses,0.011558143677191506,0.006018451267657227,0.02188174508431856,-0.025060943536511594,0.05477455557395345,-0.00968745914003269,0.049596059518266386,-0.01963954126635943,0.09196600949858957,0.016697577448079953,-0.15876336795108792,-0.02305686275503055,-0.045593168894556654,0.04568232897108705,-0.0012462671852000598,-0.0600333883835658,-8.422172246122517e-05,-0.04462223868115194,0.022611893743908026,0.02725594480739222,0.011378754336155957,0.0652709955251693,0.027215440055272322,-0.022178104358397607,-0.011817822688855072,0.03927299511218472,-0.018907304629374434,0.012803004599729814,0.029367309978690786,-0.04005748174789381,0.026861426442407067,-0.011985399369444292,0.10154323660547253,-0.05540973405279247,0.13092024411049324
cat__SLUG_banda-tribus,-0.007572906500064048,0.01642340065841354,-0.014425816337245352,0.037731983067340054,0.013519618213813905,0.003357795057177455,0.004261505144618618,0.008235649407010071,-0.02525880177368138,0.025728442646009046,0.030584446860300138,-0.027555358494943116,0.06707897437544494,-0.052146519213286203,-0.00425892725177963,0.025140878827792038,-0.008038865551107444,-0.0044263535010497365,0.009719734398524952,-0.0251622679024868,-0.03388659482785896,-0.08229399912694499,-0.04296618043084214,0.04573374448941993,0.002341985239925459,-0.001743152539150548,0.09591247749654815,0.033559367835409935,-0.05374922719166621,-0.020229278236942205,0.01633295183117468,0.05753096127159529,-0.007154792641308158,0.08148371314871261,-0.13273808907642778
cat__SLUG_banda-velez,0.0020359151807820696,0.020062255961320264,-0.03600226065062827,0.023127630725766127,0.008256375878254285,0.008832841952753006,0.0015064757236390965,0.013602604847624112,0.00018500748087687223,-0.052337644423561924,0.0023566961123940387,-0.0030946528337725395,-0.039502516718942234,0.11103319686749429,-0.14622622035849478,0.1310926589516963,-0.00629973565356642,-0.017467367861658874,-0.0019923607771521463,0.03115215115679963,-0.021470851476092945,-0.008649659534212676,-0.006680046757996525,0.0026810414869138967,0.006399612917928057,0.05157691962257137,-0.016209289366508502,0.00405238760204398,-0.01270103383505763,0.04842475265411706,0.0016678415240044078,-0.015250864013828453,-0.024721721261697773,-0.04638858536438507,-0.012443791477127172
cat__SLUG_banda-velha-cotacao,0.0063680189013745085,0.017272315876329002,0.025708509569921312,-0.008033417409653576,0.0356005566549805,-0.002535740510213895,-0.012133677204771659,-0.008786143369833452,0.12310133408660168,0.04475839632266942,-0.1991137924597024,-0.029115182934960245,-0.007947327551596085,0.02778774002972305,0.03269099422310364,0.010422314846243083,0.11862853030747583,-0.016523768797394832,-0.026259281876234025,-0.04938287055906851,0.005727686773552508,-0.04534058037129522,0.02750421786238584,-0.03168221476804781,-0.10514935433743931,-0.0109489374384548,0.04130331679658825,0.08564646375980746,-0.03593644415356473,-0.0552927396980471,-0.028906062040792248,-0.003316649303882999,0.0010267943263173288,-0.001388858709993098,0.11903663529096084
