artist_name,genre,youtube_url,segment_start_sec,segment_duration_sec,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std
Tame Impala,Indie/Alternativo,ytsearch1:Tame Impala official audio,112.77,10,12.774,22050,117.45383522727273,0.3076254427433014,0.08807168900966644,0.09411333087568058,0.053851666378158386,2186.707425685902,835.5349154194179,2354.305255279452,464.3829076107969,4720.676052418898,1575.7242465546676,0.02546102926135063,0.04118736833333969,-18.054439544677734,102.25740051269531,-2.89304518699646,22.09856414794922,-6.150116443634033,15.445347785949707,-6.229461193084717,2.4498984813690186,-2.867584228515625,0.9911882281303406,-3.30077862739563,-1.3010834455490112,-7.733438491821289,0.2946993410587311,0.4134158790111542,0.3429698646068573,0.4441366195678711,0.5440843105316162,0.34853965044021606,0.3981950283050537,0.2667336165904999,0.408731609582901,0.28376665711402893,0.24600635468959808,0.42315003275871277,1.4326517581939697,1.7901395559310913
The Neighbourhood,Indie/Alternativo,ytsearch1:The Neighbourhood official audio,110.34,10,10.274,22050,112.34714673913044,0.25881239771842957,0.07761111855506897,0.09613739771444696,0.06546229991976606,2200.6031480488004,1064.5395040284716,2365.3900448880067,556.4495955298584,4503.89059854684,2140.0159057019155,0.031065909191966057,0.05171048641204834,-37.722042083740234,108.41144561767578,-5.149313926696777,13.398602485656738,-1.6908869743347168,2.100999116897583,-10.091925621032715,-4.3361077308654785,5.587400913238525,-0.13452492654323578,1.247724175453186,1.3905445337295532,-0.034825894981622696,0.2580236494541168,0.29581645131111145,0.41311344504356384,0.30752190947532654,0.4847346246242523,0.34479305148124695,0.5817285776138306,0.3514558672904968,0.3152056634426117,0.35526710748672485,0.3300369679927826,0.4447292983531952,1.3808311223983765,1.4230289459228516
The Strokes,Indie/Alternativo,ytsearch1:The Strokes official audio,90.22,10,10.174,22050,151.99908088235293,0.3192642033100128,0.07437679171562195,0.08100129911731208,0.030567801974925687,2061.8941004662333,550.7930771277038,2366.985981348074,365.7156658980345,4249.104298654613,1375.4125796533501,0.012324276380240917,0.01617048680782318,-25.96160125732422,96.76078796386719,-11.21613597869873,19.219938278198242,10.139408111572266,4.299929141998291,4.444000720977783,11.781583786010742,-5.032781600952148,6.99015998840332,-4.408098220825195,5.314274787902832,0.5574720501899719,0.22409887611865997,0.47050583362579346,0.32818588614463806,0.22936378419399261,0.30917486548423767,0.2777758240699768,0.3737606704235077,0.2607845664024353,0.44157952070236206,0.6340148448944092,0.31241121888160706,0.24079349637031555,1.1704241037368774,0.9619755744934082
Skank,Indie/Alternativo,ytsearch1:Skank official audio,167.26,10,17.274,22050,99.38401442307692,0.2352057844400406,0.04582974687218666,0.09773500504032258,0.03883403558353892,2538.04131331058,611.6975565832976,2817.882770407396,323.21654953813123,5644.796063823084,1510.2062246739856,0.03437189385294914,0.037522103637456894,-29.54738426208496,80.81363677978516,4.845106601715088,22.34567642211914,17.846715927124023,4.997902870178223,13.418763160705566,7.304436206817627,2.402254104614258,6.768107891082764,0.9498275518417358,3.43319034576416,6.24412727355957,0.5010160207748413,0.43720531463623047,0.3582014739513397,0.35150736570358276,0.5096364617347717,0.3382701575756073,0.3067510724067688,0.3965317904949188,0.451579749584198,0.6235687732696533,0.4955293834209442,0.46518829464912415,1.7443602085113525,2.125732183456421
Pearl Jam,Indie/Alternativo,ytsearch1:Pearl Jam official audio,76.13,10,16.074,22050,75.99954044117646,0.12715545296669006,0.04964646324515343,0.07662281295093795,0.03306404463976345,2001.1564618028488,504.3829689418054,2404.1469092273046,385.1973910481059,4451.360529119318,1273.818587406142,0.017855089157819748,0.022319169715046883,-106.09378051757812,107.7576675415039,1.308530330657959,20.52689552307129,1.1707152128219604,6.9874773025512695,-1.7221955060958862,5.6195807456970215,2.6878626346588135,-0.8247299194335938,-1.6126608848571777,3.686849594116211,-1.2421742677688599,0.4491601884365082,0.33181440830230713,0.3057518005371094,0.38935092091560364,0.666842520236969,0.3711310029029846,0.27306830883026123,0.28236865997314453,0.20428618788719177,0.20291303098201752,0.25740593671798706,0.4445931017398834,1.142626404762268,1.3086739778518677
Linkin Park,Indie/Alternativo,ytsearch1:Linkin Park official audio,79.86,10,19.874,22050,129.19921875,0.2924077808856964,0.09311296790838242,0.14933990763726634,0.08316856996205665,3032.6779644153303,837.5587674188903,2844.056429568406,316.35002413161465,6452.426831967363,1287.488602918969,0.07433710247278214,0.061369724571704865,23.028949737548828,68.7957534790039,0.21656464040279388,15.127263069152832,2.7177040576934814,11.338006973266602,-0.7224974036216736,6.288887977600098,4.324605941772461,4.2807793617248535,-2.7422149181365967,1.4726327657699585,-0.11539331078529358,0.4719339609146118,0.4042006731033325,0.3260563611984253,0.31770429015159607,0.3144703507423401,0.3250138461589813,0.4597751796245575,0.3606286346912384,0.3794122040271759,0.45818352699279785,0.5257109999656677,0.6628501415252686,1.3232183456420898,1.1518908739089966
Dominic Fike,Indie/Alternativo,ytsearch1:Dominic Fike official audio,85.02,10,14.974,22050,129.19921875,0.2791750729084015,0.0652938112616539,0.08818132267441861,0.05222662815946068,2061.43813807638,875.9389709869265,2376.124002574476,517.8046076411475,4302.217137536337,1971.6058492746306,0.028126869350671768,0.04392877593636513,-18.03545379638672,112.37962341308594,2.2698633670806885,20.070409774780273,6.930600643157959,5.413634300231934,-0.07264754176139832,-0.11408748477697372,-7.778941631317139,4.910269737243652,-1.6743311882019043,2.8027799129486084,-3.4989609718322754,0.4166877567768097,0.28118959069252014,0.34103119373321533,0.30547040700912476,0.4175625145435333,0.3790777027606964,0.5003241300582886,0.5627585053443909,0.40334051847457886,0.4893794059753418,0.4602888226509094,0.5961435437202454,1.5166765451431274,1.5843364000320435
Take My Chances,Indie/Alternativo,ytsearch1:Take My Chances official audio,76.85,10,16.874,22050,151.99908088235293,0.22570040822029114,0.05555221065878868,0.07347860428129298,0.052193957898359664,1909.2313708634772,925.6410887749614,2236.1553426605096,539.0111921306288,3903.522475713549,1875.6841739387908,0.016292234882712364,0.031195376068353653,-86.80653381347656,105.9822998046875,-0.16371190547943115,33.894744873046875,16.421329498291016,10.895379066467285,5.374197959899902,6.9432759284973145,0.2527883052825928,4.735518932342529,-2.0468099117279053,1.1483229398727417,0.49258071184158325,0.28372418880462646,0.24946467578411102,0.4279748499393463,0.6031126379966736,0.416574090719223,0.3630715310573578,0.27269864082336426,0.34723082184791565,0.29373612999916077,0.32146793603897095,0.43893927335739136,0.27484333515167236,1.3053359985351562,1.5427459478378296
Rutuu,Indie/Alternativo,ytsearch1:Rutuu official audio,108.69,10,18.674,22050,73.828125,0.1655617207288742,0.09620228409767151,0.10796171389751552,0.10309220953502736,2421.2585232543643,1321.906246718354,2476.643965784528,611.188165421641,4928.26808763587,2380.7511717379243,0.03676743432879448,0.06598726660013199,-120.08380889892578,88.07160186767578,11.85457706451416,20.51690101623535,0.39018169045448303,-1.3362444639205933,-9.140289306640625,-6.603147506713867,-14.692801475524902,-2.7794837951660156,-7.474917888641357,-2.078127384185791,-5.802405834197998,0.44038960337638855,0.381334125995636,0.4902917444705963,0.48977482318878174,0.3953526020050049,0.36811357736587524,0.3455071449279785,0.4806843400001526,0.3769350051879883,0.325783908367157,0.3512892425060272,0.38075700402259827,1.7983365058898926,2.0233070850372314
Alternative Control,Indie/Alternativo,ytsearch1:Alternative Control official audio,51.0,10,10.974,22050,184.5703125,0.1209101751446724,0.022538650780916214,0.13108338563689217,0.060228258610120045,3202.856022050201,620.0184420022417,2982.965432400818,238.5969767397464,6900.526631458113,968.8753829609356,0.06000903621315956,0.0416705422103405,-76.55540466308594,53.29640197753906,4.230406761169434,26.222774505615234,9.54565715789795,11.00944995880127,6.449653148651123,8.699563980102539,9.752819061279297,10.345666885375977,-0.15245859324932098,6.751819133758545,3.4776644706726074,0.38843050599098206,0.4770801067352295,0.35519862174987793,0.4159156084060669,0.3073914051055908,0.33807384967803955,0.4561272859573364,0.4053000807762146,0.42874598503112793,0.37368330359458923,0.4943137764930725,0.3877317011356354,1.1450527906417847,0.9075391292572021
Alex Warren,Indie/Alternativo,ytsearch1:Alex Warren official audio,135.35,10,15.274,22050,117.45383522727273,0.31723320484161377,0.11315511167049408,0.062415404160334344,0.046080743760596586,1714.8719871092296,778.0623145791498,2189.5129850284284,507.7014391500886,3549.182388630319,1805.1217842852584,0.013311498798429966,0.028396854177117348,-55.611629486083984,122.01016235351562,3.8246817588806152,19.09392547607422,10.89656925201416,10.508330345153809,-1.4130873680114746,9.90955638885498,-5.161771774291992,3.5620555877685547,1.164581537246704,-0.4763169586658478,0.20409256219863892,0.33291569352149963,0.3197577893733978,0.3215896785259247,0.41640999913215637,0.2748420238494873,0.2942526042461395,0.3916398584842682,0.3835259675979614,0.4970722496509552,0.36036932468414307,0.4005046784877777,0.46676725149154663,1.3451519012451172,1.2641665935516357
Lana Del Rey,Indie/Alternativo,ytsearch1:Lana Del Rey official audio,49.91,10,19.874,22050,123.046875,0.2176978886127472,0.06387289613485336,0.07172258323598131,0.04877744874585649,1773.145852949455,804.4116843052673,2170.3999862469814,582.4625996383546,3749.4941497517525,1933.034872717572,0.014856819994747639,0.02552604116499424,-77.73326873779297,123.9036636352539,-1.5540554523468018,18.240053176879883,0.9582293033599854,15.295554161071777,11.01866626739502,3.5875518321990967,9.349361419677734,5.234592914581299,-0.889539361000061,4.399634838104248,-3.866497278213501,0.3448699414730072,0.4160030484199524,0.41171035170555115,0.39761582016944885,0.5657406449317932,0.47545117139816284,0.5726026892662048,0.4155813157558441,0.4138886630535126,0.38330143690109253,0.3309108018875122,0.3348783552646637,1.492934226989746,1.5003575086593628
Audioslave,Indie/Alternativo,ytsearch1:Audioslave official audio,114.89,10,14.874,22050,89.10290948275862,0.2677391767501831,0.06940661370754242,0.098120155274961,0.05852447366805945,2711.483682651412,770.3926158549913,2871.4177084102553,340.6901604528715,6208.58346638553,1389.6674397799234,0.04094480723142624,0.05174506828188896,-22.709245681762695,72.8362808227539,15.599517822265625,30.168418884277344,11.95819091796875,13.281936645507812,-0.6260533332824707,7.057604789733887,2.106194496154785,5.603550434112549,-1.7034854888916016,5.807773113250732,-0.5045458674430847,0.3402099609375,0.3573400676250458,0.4605453908443451,0.4266379773616791,0.4387030005455017,0.3480541706085205,0.3190107047557831,0.4101705849170685,0.41594401001930237,0.47516322135925293,0.47768402099609375,0.4382264316082001,1.4219915866851807,1.5900189876556396
Alternative TV,Indie/Alternativo,ytsearch1:Alternative TV official audio,262.48,10,12.474,22050,151.99908088235293,0.10852741450071335,0.014489413239061832,0.21247948855715612,0.03531048849170687,3067.9478140811725,404.5829762614962,2321.725532160621,223.3680660226512,5466.271655001162,736.124518379956,0.08643799275159836,0.05075271800160408,-40.17405319213867,57.343692779541016,-41.14024353027344,28.910947799682617,-10.343534469604492,11.50930118560791,-0.7680235505104065,8.417232513427734,12.563939094543457,-1.617133378982544,-4.323974609375,8.25893783569336,-5.920094966888428,0.5792468786239624,0.5258761048316956,0.6656985282897949,0.7672069072723389,0.6474181413650513,0.37452080845832825,0.3023545742034912,0.35142505168914795,0.3929682672023773,0.47291094064712524,0.4886588752269745,0.6770009398460388,0.9529632329940796,0.530575692653656
System Of A Down,Indie/Alternativo,ytsearch1:System Of A Down official audio,46.66,10,16.674,22050,135.99917763157896,0.32052046060562134,0.05902790650725365,0.10302802286161335,0.03907737395107614,2633.2206654003535,594.7731606835326,2659.946073174119,325.1906593009124,5489.978485744089,1279.1489366972967,0.04255025461316109,0.032029613852500916,18.876445770263672,76.3016357421875,-8.787294387817383,28.818622589111328,13.24649715423584,7.311012268066406,9.16736125946045,8.235313415527344,5.514950752258301,9.687544822692871,1.6751608848571777,8.066221237182617,-1.2904163599014282,0.7160580158233643,0.6771913170814514,0.6394710540771484,0.5902592539787292,0.44834133982658386,0.3615719974040985,0.3551725745201111,0.4438183307647705,0.4301799535751343,0.39294061064720154,0.45593515038490295,0.569206178188324,1.5202168226242065,1.5712528228759766
Alice In Chains,Indie/Alternativo,ytsearch1:Alice In Chains official audio,42.27,10,12.274,22050,123.046875,0.2422129362821579,0.05013539269566536,0.12003134599480152,0.031081951343015893,2548.3920558572954,325.52165702366614,2559.9995097748897,207.25469151054642,5423.4160396237,687.4838716344977,0.045184094458818436,0.02662448026239872,8.747193336486816,82.5088119506836,-5.439423084259033,31.99582862854004,-3.2340381145477295,9.224289894104004,3.19421648979187,10.49602222442627,2.539945363998413,8.108274459838867,1.2521607875823975,7.303084850311279,3.215761184692383,0.5321544408798218,0.639208972454071,0.4747769236564636,0.43509092926979065,0.48886674642562866,0.4332387447357178,0.5091783404350281,0.44410955905914307,0.4972691237926483,0.3899310231208801,0.4309162497520447,0.53970867395401,1.0476266145706177,0.7767746448516846
Elis Regina,Jazz,ytsearch1:Elis Regina official audio,34.73,10,14.674,22050,172.265625,0.08341287076473236,0.025967750698328018,0.06760068482990507,0.024780506896813558,1688.591289901146,421.9461105844805,2093.221245092236,309.19230629050685,3538.072223904767,1142.99268796467,0.006623579654842615,0.008301686495542526,-179.7209014892578,119.99848175048828,-0.2993135154247284,26.717933654785156,-8.057586669921875,0.8746199011802673,-7.1684770584106445,-13.597543716430664,-13.352075576782227,-7.315831661224365,-15.703239440917969,0.6456681489944458,-7.632664203643799,0.29903972148895264,0.31485575437545776,0.203199103474617,0.3629979193210602,0.3416787087917328,0.18116667866706848,0.29088839888572693,0.2040514349937439,0.25023365020751953,0.17072223126888275,0.2562803030014038,0.6064860224723816,1.6164846420288086,2.027385711669922
Vinícius de Moraes,Jazz,ytsearch1:Vinícius de Moraes official audio,93.77,10,13.774,22050,123.046875,0.11086200922727585,0.018720759078860283,0.04519067629419192,0.012186347837285623,1501.5163257095126,354.6652170927989,2307.336608537902,358.4242132709581,3286.731696851326,1413.2194210501525,0.004761486314237118,0.00407095393165946,-164.9576873779297,126.48759460449219,32.86750411987305,21.4711971282959,4.947429180145264,5.368712425231934,-2.016719102859497,-7.123879432678223,-11.508323669433594,1.9023854732513428,-0.7781270146369934,4.354479789733887,1.2497828006744385,0.4723738729953766,0.573612630367279,0.6072901487350464,0.27809640765190125,0.2543555498123169,0.28241297602653503,0.18512707948684692,0.21337638795375824,0.41399770975112915,0.4203004240989685,0.18874657154083252,0.33655110001564026,1.3237236738204956,1.1315282583236694
Frank Sinatra,Jazz,ytsearch1:Frank Sinatra official audio,51.89,10,11.874,22050,172.265625,0.2085348516702652,0.04740423336625099,0.11113834381103516,0.02981071980996807,2014.4506339646277,378.5068960212257,1937.1482634326799,251.20016348621184,3971.5091228485107,804.4152595817009,0.010090306401252747,0.014880492351949215,-50.31266784667969,110.97103881835938,-33.406890869140625,40.06923294067383,-9.776602745056152,11.120668411254883,-18.999008178710938,4.428494453430176,-7.082371711730957,-3.9234864711761475,-5.041801929473877,-0.9255948066711426,-4.824858665466309,0.5872960090637207,0.2984771132469177,0.1752932071685791,0.35978323221206665,0.32400819659233093,0.22628028690814972,0.1703735888004303,0.24251452088356018,0.1755649447441101,0.27263063192367554,0.44113290309906006,0.31661999225616455,1.279268741607666,0.6586791276931763
Olivia Dean,Jazz,ytsearch1:Olivia Dean official audio,111.85,10,11.874,22050,117.45383522727273,0.2731782793998718,0.09809982776641846,0.05811882019042969,0.02642436025457425,1652.2976268587831,626.6235327230955,2149.167436572864,523.8963960933953,3483.7526321411133,1611.7364711890516,0.008494756184518337,0.01262311264872551,-81.18333435058594,124.48885345458984,8.546126365661621,29.858013153076172,11.018173217773438,2.630746841430664,12.511490821838379,-3.612985849380493,-3.465895652770996,12.407520294189453,-11.445113182067871,3.6021435260772705,-5.51102352142334,0.35907435417175293,0.6407328248023987,0.3635387420654297,0.357769250869751,0.2978658378124237,0.41171616315841675,0.33824795484542847,0.30714643001556396,0.36262744665145874,0.30588915944099426,0.36993855237960815,0.22546881437301636,1.8806028366088867,2.407799243927002
Antônio Carlos Jobim,Jazz,ytsearch1:Antônio Carlos Jobim official audio,1734.09,10,14.074,22050,135.99917763157896,0.07846678048372269,0.028500333428382874,0.056042138591433276,0.026215116916525602,1784.8733772788307,895.8909653787275,2338.513839768069,649.587964588878,3765.011390547776,2514.549906755056,0.013274502009153366,0.029875105246901512,-234.96780395507812,110.80467224121094,27.218486785888672,9.645952224731445,-0.8456868529319763,12.664825439453125,-0.24055247008800507,1.0166668891906738,1.4708454608917236,-1.8457303047180176,-6.62609338760376,-5.434656143188477,-4.310616493225098,0.2558714747428894,0.11795883625745773,0.10355063527822495,0.2105090171098709,0.35812172293663025,0.12017326802015305,0.12146764993667603,0.24499884247779846,0.24060270190238953,0.419236421585083,0.141789048910141,0.14293400943279266,1.7999112606048584,2.5385334491729736
JAZZWRLD,Jazz,ytsearch1:JAZZWRLD official audio,119.96,10,19.974,22050,95.703125,0.12238989025354385,0.05666518211364746,0.06285274208768873,0.034130486360057846,2033.3892003500268,697.3630636798974,2644.005928710311,471.8785298303997,4868.567192263719,1900.5354241189937,0.01841062866151333,0.029259713366627693,-131.0216827392578,106.07250213623047,25.295509338378906,18.88631820678711,11.021677017211914,12.431930541992188,6.194290637969971,5.52153205871582,-4.106070041656494,5.188485622406006,0.8891492486000061,1.2526143789291382,0.12473423779010773,0.387163907289505,0.6357849836349487,0.35727208852767944,0.2771707773208618,0.3954908847808838,0.32274681329727173,0.40143489837646484,0.3287715017795563,0.47072237730026245,0.5510118007659912,0.3903082013130188,0.40317103266716003,1.3303850889205933,1.6673508882522583
Jazzy,Jazz,ytsearch1:Jazzy official audio,52.44,10,12.374,22050,129.19921875,0.3777543604373932,0.10342241823673248,0.07974100023452158,0.05942262201943657,2648.8546612167934,939.6601777811087,2857.234042921118,529.6001572050178,6109.066686576572,1893.154172114091,0.03712955489754677,0.04948188737034798,-16.01026725769043,77.5620346069336,21.51285743713379,18.565677642822266,6.035643577575684,15.51516342163086,5.4410295486450195,9.892792701721191,-0.9634436964988708,8.125426292419434,-0.3888818919658661,5.575526714324951,0.4526928961277008,0.4562952220439911,0.42931321263313293,0.5086110830307007,0.4741634726524353,0.5312116146087646,0.47124046087265015,0.4110438823699951,0.47163835167884827,0.4791164696216583,0.5400814414024353,0.45394688844680786,0.41210633516311646,1.9281607866287231,2.5867106914520264
Jazzystics,Jazz,ytsearch1:Jazzystics official audio,43.09,10,13.074,22050,89.10290948275862,0.15115530788898468,0.04862101376056671,0.0587487186945922,0.04593920247572074,2045.4247567957802,839.7127607734149,2626.2486890118853,415.56443907458123,4678.374724692487,1746.7492854181378,0.008593868464231491,0.015568803995847702,-155.81402587890625,86.68830108642578,29.792789459228516,40.51601791381836,15.111714363098145,13.569433212280273,8.343186378479004,-2.69034743309021,7.857520580291748,4.5075812339782715,-0.9491371512413025,-4.6201300621032715,-6.417873382568359,0.30609023571014404,0.2387753278017044,0.30244696140289307,0.4760483503341675,0.3431479334831238,0.4089776575565338,0.23042145371437073,0.29658952355384827,0.3732161521911621,0.22546423971652985,0.2273840457201004,0.20882171392440796,1.1719132661819458,0.9497723579406738
Gentle Jazz Piano,Jazz,ytsearch1:Gentle Jazz Piano official audio,16563.63,10,13.574,22050,73.828125,0.06697570532560349,0.031226634979248047,0.03854083199786325,0.014359225190207155,882.4707473136131,289.5314147561288,1551.0934101917542,451.0437944243577,1305.4090294471155,883.2596893520646,0.0006976836011745036,0.001539195771329105,-319.5096130371094,158.3240966796875,41.6934814453125,21.789644241333008,7.404217720031738,10.221526145935059,-5.101730823516846,-4.9540019035339355,-4.344873428344727,6.853647708892822,1.7854037284851074,-1.1780071258544922,-6.812354564666748,0.234542578458786,0.19587361812591553,0.1712549924850464,0.13870267570018768,0.32638147473335266,0.1720307320356369,0.26771098375320435,0.16895323991775513,0.17873001098632812,0.35444512963294983,0.22405144572257996,0.2775960862636566,1.0753282308578491,1.3572715520858765
Jazzy Coffee,Jazz,ytsearch1:Jazzy Coffee official audio,1638.79,10,18.774,22050,58.72691761363637,0.08439114689826965,0.04835830256342888,0.027140349775957973,0.028635452916811185,1130.2036236582655,767.7768212510504,1952.9891680654368,509.98965569341436,2114.2996996678,1998.3927318355531,0.0035914196632802486,0.014281471259891987,-298.1932373046875,118.78165435791016,44.94876480102539,48.55598068237305,16.31266212463379,21.622404098510742,5.223332405090332,9.962495803833008,0.5276719927787781,7.9709696769714355,2.828903913497925,6.090561389923096,1.3547319173812866,0.242089182138443,0.32565709948539734,0.4056691527366638,0.3721347451210022,0.32094892859458923,0.3221709430217743,0.49695661664009094,0.46948572993278503,0.42539477348327637,0.4681307375431061,0.31145644187927246,0.2612982988357544,0.9841355085372925,1.2503396272659302
Ivan Lins,Jazz,ytsearch1:Ivan Lins official audio,221.12,10,11.074,22050,129.19921875,0.20663203299045563,0.02830561250448227,0.10288096174004192,0.0318748975499521,2342.5774173464542,511.02505123783146,2543.6963516859296,305.6128615859192,5270.781894899764,1269.9539034910479,0.02237820066511631,0.01752619445323944,-28.054134368896484,97.10226440429688,-1.4973628520965576,15.431635856628418,4.549702167510986,4.255486488342285,-11.765491485595703,7.95811128616333,-9.60371208190918,6.042085647583008,-8.940698623657227,3.7609570026397705,-5.997557640075684,0.1966351866722107,0.2666402757167816,0.243393674492836,0.3510989844799042,0.49569666385650635,0.31125855445861816,0.41310736536979675,0.31723853945732117,0.43365126848220825,0.42126405239105225,0.3018029034137726,0.322786420583725,1.2212963104248047,1.0079939365386963
Laufey,Jazz,ytsearch1:Laufey official audio,35.29,10,15.274,22050,107.666015625,0.3093240261077881,0.0897999107837677,0.057974864646656535,0.05044106691561742,1738.9687250144186,968.4474546939617,2262.763579424436,529.3115791531393,3525.325693982713,2050.4344079373204,0.008926543407142162,0.020821094512939453,-91.03225708007812,114.94808959960938,21.681364059448242,25.215394973754883,9.330699920654297,9.454146385192871,4.038910865783691,1.7903921604156494,-11.7012939453125,3.0445845127105713,-9.232194900512695,-0.6910437941551208,-7.6529130935668945,0.3235301673412323,0.30495283007621765,0.24205777049064636,0.26678022742271423,0.2661014497280121,0.42639949917793274,0.32379817962646484,0.24449992179870605,0.3235724866390228,0.2535737454891205,0.2549760043621063,0.20544837415218353,1.6876461505889893,1.8341484069824219
Amy Winehouse,Jazz,ytsearch1:Amy Winehouse official audio,100.94,10,10.874,22050,123.046875,0.27851107716560364,0.0859905406832695,0.09260061300639659,0.052886885726593516,1907.0635486700423,726.8999238071797,2084.2114728951415,434.4051482949405,3949.230774836754,1503.8370231486454,0.014945033006370068,0.026812775060534477,-29.07670021057129,120.70515441894531,-13.623022079467773,25.68147850036621,-7.771154403686523,14.839523315429688,-4.15635871887207,10.673297882080078,-8.651843070983887,10.73350715637207,-5.631448745727539,-2.2989072799682617,-0.4036325216293335,0.3322094678878784,0.4166824519634247,0.5451170802116394,0.2981281876564026,0.26035797595977783,0.2722366750240326,0.24021822214126587,0.3282884657382965,0.352427214384079,0.5870652198791504,0.47061580419540405,0.3288540244102478,1.225764513015747,1.1590238809585571
IABatida,Jazz,ytsearch1:IABatida official audio,77.09,10,17.074,22050,117.45383522727273,0.08819068223237991,0.03471428155899048,0.08769756814707881,0.06309957657043976,2749.372460830107,1151.6694830863892,2916.0432456530752,723.1761785491759,6333.116912841797,2489.559048823913,0.019721368327736855,0.03499285504221916,-227.0652618408203,47.8276481628418,23.79609489440918,48.71672821044922,25.94907569885254,-5.557756423950195,2.2275633811950684,7.833337306976318,1.383288860321045,-8.65767765045166,1.468701958656311,2.8153862953186035,2.0283043384552,0.36802980303764343,0.3013645112514496,0.26809290051460266,0.3542865216732025,0.3638143241405487,0.48579904437065125,0.2618585526943207,0.21710465848445892,0.26839691400527954,0.2893606126308441,0.4471740424633026,0.35595372319221497,1.7774646282196045,2.6291439533233643
Jazz Sabbath,Jazz,ytsearch1:Jazz Sabbath official audio,97.62,10,17.574,22050,161.4990234375,0.16035665571689606,0.05076094716787338,0.03665463486624835,0.01637759935303852,1480.9888316524323,474.7268362216376,2140.2364273498533,376.25006789326784,3529.34034944683,1263.6948910148644,0.004677581135183573,0.007757410407066345,-143.10984802246094,117.37178802490234,15.737847328186035,40.74769973754883,-0.5021824836730957,16.269393920898438,2.6449577808380127,7.024448871612549,0.7512763142585754,6.389199733734131,2.8835504055023193,7.263003826141357,0.4627322852611542,0.3692384362220764,0.43888357281684875,0.31843993067741394,0.34058383107185364,0.36690986156463623,0.3274378180503845,0.4632013142108917,0.3752794861793518,0.4805128574371338,0.3484800159931183,0.42846059799194336,0.4742371439933777,1.1847375631332397,1.4659289121627808
SIENNA SPIRO,Jazz,ytsearch1:SIENNA SPIRO official audio,117.88,10,17.874,22050,80.74951171875,0.2985856235027313,0.06499205529689789,0.08236036424512987,0.034744146871311755,1784.0301933943783,660.9729419525149,1999.278744060612,529.0313068044918,3619.7314453125,1503.2364159169215,0.0070116533897817135,0.01647840067744255,-47.06522750854492,128.61068725585938,-17.586688995361328,28.441898345947266,1.6920368671417236,8.668136596679688,10.93542766571045,-7.419503211975098,7.182149410247803,-1.4402382373809814,-4.9212727546691895,2.532104730606079,-7.43260383605957,0.26488959789276123,0.23637354373931885,0.2150653749704361,0.34393903613090515,0.24844887852668762,0.35525187849998474,0.22645509243011475,0.3129470646381378,0.4818130433559418,0.26577726006507874,0.3731314241886139,0.23335306346416473,1.2677184343338013,0.8979508280754089
Quarteto Em Cy,Jazz,ytsearch1:Quarteto Em Cy official audio,1580.21,10,10.174,22050,129.19921875,0.057127319276332855,0.009819041937589645,0.053938950384396354,0.022505761153017386,1579.172285420957,386.65385921566764,1938.4059451820822,391.2816054441804,3323.642544757261,1141.2114439760871,0.00476079760119319,0.006902814377099276,-218.8616943359375,123.98374938964844,-22.741172790527344,34.67743682861328,10.75697135925293,10.793974876403809,5.869725704193115,10.524470329284668,5.126547336578369,3.021625518798828,-0.023899782449007034,10.701672554016113,-4.973292827606201,0.19641123712062836,0.28847938776016235,0.2856639325618744,0.5034645199775696,0.529365599155426,0.5141563415527344,0.4829690456390381,0.5206939578056335,0.4802166521549225,0.3308389186859131,0.1784493774175644,0.11274538189172745,1.1792734861373901,0.6721739768981934
Louis Armstrong,Jazz,ytsearch1:Louis Armstrong official audio,46.1,10,16.074,22050,89.10290948275862,0.06740864366292953,0.040555134415626526,0.0651062804383117,0.06322559796086807,2013.9931201590211,891.4596569010196,2383.161456665552,547.0379811743678,4442.613636363636,2001.9847142026983,0.0089647825807333,0.016748176887631416,-248.18443298339844,94.90852355957031,5.335501194000244,31.159513473510742,7.7372145652771,6.911551475524902,3.523526668548584,6.929128170013428,-0.7240316271781921,-0.9286526441574097,-4.589127063751221,-1.8679943084716797,-14.267067909240723,0.3518451154232025,0.32399025559425354,0.38880491256713867,0.3035593628883362,0.3069436550140381,0.35544392466545105,0.26899293065071106,0.3291683793067932,0.23720113933086395,0.20722706615924835,0.2091243714094162,0.25471898913383484,1.5654568672180176,1.864654541015625
