artist_key,artist_name,ID_ARTISTA,estilo,formacao,cidade,uf,valor_oferta,nota,qtd_avaliacoes,n_registros_groova,n_urls_midia,has_showlivre_url,has_youtube_url,priority_media_url,priority_media_type,all_media_urls,query_showlivre,query_youtube,query_youtube_url,match_status,matched_video_url,matched_video_title,matched_channel,audio_source_type,video_platform,video_id,video_url_final,video_title,video_channel,video_duration_sec,video_upload_date,audio_download_status,audio_file_path,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std,embedding_model,embedding_path,embedding_dim,genre_tag_pred,mood_tag_pred,voice_probability,instrumental_probability,quality_flag,notes,dataset_youtube_url,dataset_other_media_url,audio_source_url,audio_source_origin,audio_confidence,audio_match_status,showlivre_match_status,showlivre_match_error,showlivre_match_score,yt_dlp_status,yt_dlp_error,yt_dlp_extractor,yt_dlp_raw_info_json,audio_semantic_score,audio_semantic_match,audio_semantic_title_hits,audio_semantic_channel_hits,audio_semantic_phrase_in_title,audio_semantic_phrase_in_channel,audio_semantic_title_ratio,audio_semantic_channel_ratio,audio_semantic_risk_terms,audio_semantic_good_terms,audio_recommender_score,audio_recommender_quality,audio_recommender_risk_terms,audio_recommender_good_terms,audio_processing_status,audio_processing_error,audio_temp_cleanup_status,audio_temp_file_used,feature_extraction_status,feature_extraction_error,audio_download_error,segment_n_used,segment_duration_sec,segment_start_times,feature_sampling_mode,audio_total_duration_sec
daniela carvalho,Daniela Carvalho,10962,Sertanejo,Banda,Pirenópolis,GO,,9.256,,1,2,0,1,https://youtu.be/wdHbeWWSMAQ,youtube,https://youtu.be/wdHbeWWSMAQ | https://youtube.com/shorts/mOtE-v1b74k?feature=share,site:showlivre.com Daniela Carvalho,Daniela Carvalho showlivre,https://www.youtube.com/results?search_query=Daniela%20Carvalho%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/wdHbeWWSMAQ,,https://youtu.be/wdHbeWWSMAQ,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dany di carla,Dany di Carla,14783,Sertanejo,Banda,Goiânia,GO,,10.8341,,1,2,0,1,https://youtu.be/AYGa1n5cg8M,youtube,https://youtu.be/AYGa1n5cg8M | https://youtu.be/poDPhsR1XeU,site:showlivre.com Dany di Carla,Dany di Carla showlivre,https://www.youtube.com/results?search_query=Dany%20di%20Carla%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/AYGa1n5cg8M,,https://youtu.be/AYGa1n5cg8M,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
darlan henrique,Darlan Henrique,13300,Sertanejo Universitário,Banda,Goiânia,GO,,12.5008,,1,2,0,1,https://youtu.be/-ojnWdlaZ3E,youtube,https://youtu.be/-ojnWdlaZ3E | https://youtu.be/mjxwhsJeJ28,site:showlivre.com Darlan Henrique,Darlan Henrique showlivre,https://www.youtube.com/results?search_query=Darlan%20Henrique%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/-ojnWdlaZ3E,,https://youtu.be/-ojnWdlaZ3E,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
davi correia solo,Davi Correia Solo,12254,Ritmos Variados,Solo,Londrina,PR,,12.6152,,1,2,0,1,https://youtu.be/pnhra3dMOvI,youtube,https://youtu.be/pnhra3dMOvI | https://youtu.be/UZWl62cYAUc,site:showlivre.com Davi Correia Solo,Davi Correia Solo showlivre,https://www.youtube.com/results?search_query=Davi%20Correia%20Solo%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/pnhra3dMOvI,,https://youtu.be/pnhra3dMOvI,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
david toledo,David Toledo,4182,MPB,Solo,Florianópolis,SC,,10.9573,,1,2,0,1,https://www.youtube.com/watch?v=MYofnwTGpCg,youtube,https://www.youtube.com/watch?v=MYofnwTGpCg | https://www.youtube.com/watch?v=YDXS954VdX0,site:showlivre.com David Toledo,David Toledo showlivre,https://www.youtube.com/results?search_query=David%20Toledo%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=MYofnwTGpCg,,https://www.youtube.com/watch?v=MYofnwTGpCg,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dayanna dias,Dayanna Dias,9814,Sertanejo,Banda,Santo Antônio de Goiás,GO,,12.6297,,1,2,0,1,https://www.youtube.com/watch?v=yanM0ZL2cfs,youtube,https://www.youtube.com/watch?v=yanM0ZL2cfs | https://youtube.com/watch?v=1OxofeuzWtk&feature=share,site:showlivre.com Dayanna Dias,Dayanna Dias showlivre,https://www.youtube.com/results?search_query=Dayanna%20Dias%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=yanM0ZL2cfs,,https://www.youtube.com/watch?v=yanM0ZL2cfs,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
debora morais,Debora Morais,15732,Sertanejo,Solo,Imbuia,SC,,12.5,,1,2,0,1,https://youtu.be/b-SINgMYxlA,youtube,https://www.instagram.com/p/ClHalFdgN0P/ | https://youtu.be/b-SINgMYxlA,site:showlivre.com Debora Morais,Debora Morais showlivre,https://www.youtube.com/results?search_query=Debora%20Morais%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/b-SINgMYxlA,https://www.instagram.com/p/ClHalFdgN0P/,https://youtu.be/b-SINgMYxlA,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
deise veiga,Deise Veiga,3616,MPB,Solo,Goiânia,GO,,11.5162,,1,2,0,1,https://youtu.be/ct8XymXFr7s,youtube,https://instagram.com/deiseveigaoficial?igshid=YmMyMTA2M2Y= | https://youtu.be/ct8XymXFr7s,site:showlivre.com Deise Veiga,Deise Veiga showlivre,https://www.youtube.com/results?search_query=Deise%20Veiga%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/ct8XymXFr7s,https://instagram.com/deiseveigaoficial?igshid=YmMyMTA2M2Y=,https://youtu.be/ct8XymXFr7s,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
denisson gomes,Denisson Gomes,18947,Rock,Solo,Anápolis,GO,,12.5,,1,2,0,1,https://youtu.be/wT42ibySu0I?si=N_jnojP9trUrS2gu,youtube,https://www.instagram.com/reel/CxEQ9LgLpJC/?igshid=MzRlODBiNWFlZA== | https://youtu.be/wT42ibySu0I?si=N_jnojP9trUrS2gu,site:showlivre.com Denisson Gomes,Denisson Gomes showlivre,https://www.youtube.com/results?search_query=Denisson%20Gomes%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/wT42ibySu0I?si=N_jnojP9trUrS2gu,https://www.instagram.com/reel/CxEQ9LgLpJC/?igshid=MzRlODBiNWFlZA==,https://youtu.be/wT42ibySu0I?si=N_jnojP9trUrS2gu,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dennisom,DenniSom,4215,MPB,Solo,Curitiba,PR,,12.5,,1,2,0,1,https://www.youtube.com/watch?v=ety32MUarQo,youtube,https://www.youtube.com/watch?v=ety32MUarQo | https://www.youtube.com/watch?v=oYNZJ75rYpc,site:showlivre.com DenniSom,DenniSom showlivre,https://www.youtube.com/results?search_query=DenniSom%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=ety32MUarQo,,https://www.youtube.com/watch?v=ety32MUarQo,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dhesika lima,Dhesika Lima,16888,Sertanejo,Solo,Guarulhos,SP,,10.8333,,1,2,0,1,https://www.youtube.com/live/wXhtimb_7_4?feature=share,youtube,https://www.youtube.com/live/wXhtimb_7_4?feature=share | https://youtu.be/cXPHOGpmKh4,site:showlivre.com Dhesika Lima,Dhesika Lima showlivre,https://www.youtube.com/results?search_query=Dhesika%20Lima%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/live/wXhtimb_7_4?feature=share,,https://www.youtube.com/live/wXhtimb_7_4?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
diego dimadu,Diego Dimadu,10422,MPB,Solo,Rio de Janeiro,RJ,,12.5016,,1,2,0,1,https://youtu.be/JS2hzOj3syY,youtube,https://youtu.be/JS2hzOj3syY | https://youtu.be/UjdnXcNVYIU,site:showlivre.com Diego Dimadu,Diego Dimadu showlivre,https://www.youtube.com/results?search_query=Diego%20Dimadu%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/JS2hzOj3syY,,https://youtu.be/JS2hzOj3syY,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
diego oliver,Diego Oliver,22310,Gospel,Solo,Feira de Santana,BA,,12.5,,1,2,0,1,https://youtu.be/7gmpHMoJ8uA?si=SizFubf1k2X4CI8F,youtube,https://youtu.be/7gmpHMoJ8uA?si=SizFubf1k2X4CI8F | https://youtu.be/VSx9-y3LMoo?si=pV86K5TbbfHdJkyM,site:showlivre.com Diego Oliver,Diego Oliver showlivre,https://www.youtube.com/results?search_query=Diego%20Oliver%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/7gmpHMoJ8uA?si=SizFubf1k2X4CI8F,,https://youtu.be/7gmpHMoJ8uA?si=SizFubf1k2X4CI8F,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
diego rainha,Diego Rainha,18617,Ritmos Variados,Solo,São Gonçalo,RJ,,12.6215,,1,2,0,1,https://www.youtube.com/watch?v=4-r8ubU_AaY,youtube,https://www.instagram.com/p/CsKn9VdMzwx/ | https://www.youtube.com/watch?v=4-r8ubU_AaY,site:showlivre.com Diego Rainha,Diego Rainha showlivre,https://www.youtube.com/results?search_query=Diego%20Rainha%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=4-r8ubU_AaY,https://www.instagram.com/p/CsKn9VdMzwx/,https://www.youtube.com/watch?v=4-r8ubU_AaY,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
diegot convidados,DiegoT & Convidados,14871,MPB,Banda,São Paulo,SP,,10.8333,,1,2,0,1,https://youtu.be/NG76oxc6RWI,youtube,https://youtu.be/NG76oxc6RWI | https://youtu.be/vN80OWFXrTI,site:showlivre.com DiegoT & Convidados,DiegoT & Convidados showlivre,https://www.youtube.com/results?search_query=DiegoT%20%26%20Convidados%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/NG76oxc6RWI,,https://youtu.be/NG76oxc6RWI,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
digao martins acustico,Digao Martins Acustico,3037,MPB,Solo,Jandira,SP,,13.0464,,1,2,0,1,https://youtube.com/shorts/kw2KDkIPZYE?feature=share,youtube,https://www.instagram.com/reel/CjTPo_9jg9P/?igshid=MzRlODBiNWFlZA== | https://youtube.com/shorts/kw2KDkIPZYE?feature=share,site:showlivre.com Digao Martins Acustico,Digao Martins Acustico showlivre,https://www.youtube.com/results?search_query=Digao%20Martins%20Acustico%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/kw2KDkIPZYE?feature=share,https://www.instagram.com/reel/CjTPo_9jg9P/?igshid=MzRlODBiNWFlZA==,https://youtube.com/shorts/kw2KDkIPZYE?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
divas do jazz,Divas do Jazz,13339,Jazz,Banda,São Paulo,SP,,10.9321,,1,2,0,1,https://youtube.com/shorts/ynLdldumgNs?feature=share,youtube,https://youtube.com/shorts/ynLdldumgNs?feature=share | https://youtube.com/watch?v=Tsw7k_Ip3hM&feature=share,site:showlivre.com Divas do Jazz,Divas do Jazz showlivre,https://www.youtube.com/results?search_query=Divas%20do%20Jazz%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/ynLdldumgNs?feature=share,,https://youtube.com/shorts/ynLdldumgNs?feature=share,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
divas do jazz mundial,Divas do Jazz mundial,21114,Jazz,Trio,Campinas,SP,,1.7882,,1,2,0,1,https://youtu.be/10AD46YUrXE?si=l2RfyZrWsCTsEX9t,youtube,https://youtu.be/10AD46YUrXE?si=l2RfyZrWsCTsEX9t | https://youtu.be/90c3V3m4wmU?si=A2kaWvqTbmP5QvgY,site:showlivre.com Divas do Jazz mundial,Divas do Jazz mundial showlivre,https://www.youtube.com/results?search_query=Divas%20do%20Jazz%20mundial%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/10AD46YUrXE?si=l2RfyZrWsCTsEX9t,,https://youtu.be/10AD46YUrXE?si=l2RfyZrWsCTsEX9t,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj cadu,Dj Cadu,3505,DJ,Solo,Fortaleza,CE,,12.8158,,1,2,0,1,https://youtu.be/5pK3oMuoKFA,youtube,https://youtu.be/5pK3oMuoKFA | https://youtu.be/q8JhiRfjNOo,site:showlivre.com Dj Cadu,Dj Cadu showlivre,https://www.youtube.com/results?search_query=Dj%20Cadu%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/5pK3oMuoKFA,,https://youtu.be/5pK3oMuoKFA,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj carol lessa,Dj Carol Lessa,2363,DJ,Solo,São Paulo,SP,,9.3102,,1,2,0,1,https://www.youtube.com/watch?v=467AN0gnYas&t=169s,youtube,https://www.youtube.com/watch?v=467AN0gnYas&t=169s | https://www.youtube.com/watch?v=SQAFWI1TIUs,site:showlivre.com Dj Carol Lessa,Dj Carol Lessa showlivre,https://www.youtube.com/results?search_query=Dj%20Carol%20Lessa%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=467AN0gnYas&t=169s,,https://www.youtube.com/watch?v=467AN0gnYas&t=169s,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj fernanda stedile,Dj Fernanda Stedile,17375,DJ,Solo,Gaspar,SC,,12.5,,1,2,0,1,https://youtu.be/ECLcoAxHjxc,youtube,https://www.instagram.com/p/CTqND8oF_cd/ | https://youtu.be/ECLcoAxHjxc,site:showlivre.com Dj Fernanda Stedile,Dj Fernanda Stedile showlivre,https://www.youtube.com/results?search_query=Dj%20Fernanda%20Stedile%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/ECLcoAxHjxc,https://www.instagram.com/p/CTqND8oF_cd/,https://youtu.be/ECLcoAxHjxc,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj gui franciscon,Dj Gui Franciscon,1525,DJ,Banda,São Paulo,SP,,1.6667,,1,2,0,1,https://youtu.be/7Ng1z1BWsXc,youtube,https://www.instagram.com/tv/CX83HYjJzdg/?igshid=YmMyMTA2M2Y= | https://youtu.be/7Ng1z1BWsXc,site:showlivre.com Dj Gui Franciscon,Dj Gui Franciscon showlivre,https://www.youtube.com/results?search_query=Dj%20Gui%20Franciscon%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/7Ng1z1BWsXc,https://www.instagram.com/tv/CX83HYjJzdg/?igshid=YmMyMTA2M2Y=,https://youtu.be/7Ng1z1BWsXc,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj isaac varzim,Dj Isaac Varzim,17736,DJ,Solo,Florianópolis,SC,,12.5,,1,2,0,1,https://youtu.be/vSUWb2I8rjE,youtube,https://youtu.be/vSUWb2I8rjE | https://youtu.be/xply9fiBejA,site:showlivre.com Dj Isaac Varzim,Dj Isaac Varzim showlivre,https://www.youtube.com/results?search_query=Dj%20Isaac%20Varzim%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/vSUWb2I8rjE,,https://youtu.be/vSUWb2I8rjE,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj matooze,Dj Matooze,12781,Eletrônica,Solo,São Paulo,SP,,12.5,,1,2,0,1,https://www.youtube.com/watch?v=5AMaYC0EZAc,youtube,https://www.youtube.com/watch?v=5AMaYC0EZAc | https://youtu.be/5AMaYC0EZAc?si=uaBGUZROyBBm7aHB,site:showlivre.com Dj Matooze,Dj Matooze showlivre,https://www.youtube.com/results?search_query=Dj%20Matooze%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=5AMaYC0EZAc,,https://www.youtube.com/watch?v=5AMaYC0EZAc,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj mauricio,Dj Maurício,20293,DJ,Solo,São Paulo,SP,,12.5,,1,2,0,1,https://youtu.be/-_SIYF_Vbxs,youtube,https://youtu.be/-_SIYF_Vbxs | https://youtu.be/kJJLMVWm50M,site:showlivre.com Dj Maurício,Dj Maurício showlivre,https://www.youtube.com/results?search_query=Dj%20Maur%C3%ADcio%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/-_SIYF_Vbxs,,https://youtu.be/-_SIYF_Vbxs,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj mosheh musica eletronica,Dj Mosheh - Música Eletrônica,21526,DJ,Solo,São Paulo,SP,,12.5,,1,2,0,1,https://youtu.be/6P3-OwdCB3k?si=yGh1GBFaKz1zx6de,youtube,https://www.instagram.com/reel/CqncCjTgM0k/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA== | https://youtu.be/6P3-OwdCB3k?si=yGh1GBFaKz1zx6de,site:showlivre.com Dj Mosheh - Música Eletrônica,Dj Mosheh - Música Eletrônica showlivre,https://www.youtube.com/results?search_query=Dj%20Mosheh%20-%20M%C3%BAsica%20Eletr%C3%B4nica%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/6P3-OwdCB3k?si=yGh1GBFaKz1zx6de,https://www.instagram.com/reel/CqncCjTgM0k/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==,https://youtu.be/6P3-OwdCB3k?si=yGh1GBFaKz1zx6de,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj sheik,Dj Sheik,15289,DJ,Solo,São Paulo,SP,,10.8333,,2,2,0,1,https://youtu.be/rdIFaRgJczM,youtube,https://youtu.be/rdIFaRgJczM | https://youtube.com/shorts/GLNhwL5O2b0?feature=share,site:showlivre.com Dj Sheik,Dj Sheik showlivre,https://www.youtube.com/results?search_query=Dj%20Sheik%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/rdIFaRgJczM,,https://youtu.be/rdIFaRgJczM,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj thiago s,Dj Thiago S.,15524,DJ,Solo,Cosmópolis,SP,,12.5,,1,2,0,1,https://youtu.be/Pa2oet1FyJ0,youtube,https://vm.tiktok.com/ZMFXng41M/ | https://youtu.be/Pa2oet1FyJ0,site:showlivre.com Dj Thiago S.,Dj Thiago S. showlivre,https://www.youtube.com/results?search_query=Dj%20Thiago%20S.%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Pa2oet1FyJ0,https://vm.tiktok.com/ZMFXng41M/,https://youtu.be/Pa2oet1FyJ0,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj le ferreira,Dj le ferreira,10585,Eletrônica,Solo,São Paulo,SP,,12.5024,,1,2,0,1,https://www.youtube.com/watch?v=YXh6N9tKwNI,youtube,https://www.youtube.com/watch?v=YXh6N9tKwNI | https://youtu.be/eBX6OX14b4c?si=gEoUP4jmMWfun9cN,site:showlivre.com Dj le ferreira,Dj le ferreira showlivre,https://www.youtube.com/results?search_query=Dj%20le%20ferreira%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=YXh6N9tKwNI,,https://www.youtube.com/watch?v=YXh6N9tKwNI,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
dj max peros,Dj max Peros,17839,DJ,Solo,Uberlândia,MG,,10.9649,,1,2,0,1,https://youtube.com/shorts/EGPD3J2bxk8?si=D8-r8SIC-5XvJrnc,youtube,https://www.instagram.com/reel/CtFvJnOvb-v/?igshid=NjIwNzIyMDk2Mg== | https://youtube.com/shorts/EGPD3J2bxk8?si=D8-r8SIC-5XvJrnc,site:showlivre.com Dj max Peros,Dj max Peros showlivre,https://www.youtube.com/results?search_query=Dj%20max%20Peros%20showlivre,pending,,,,youtube,,,,,,,,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtube.com/shorts/EGPD3J2bxk8?si=D8-r8SIC-5XvJrnc,https://www.instagram.com/reel/CtFvJnOvb-v/?igshid=NjIwNzIyMDk2Mg==,https://youtube.com/shorts/EGPD3J2bxk8?si=D8-r8SIC-5XvJrnc,youtube_dataset,0.7,ok,pending,,,error,"Invalid js_runtimes format, expected a dict of {runtime: {config}}",,,,unknown,,,,,,,,,,unknown,,,pending,,,,pending,,,,,,,
