ID_ARTISTA,lda_component_1,lda_component_2,lda_component_3,lda_component_4,lda_component_5,lda_component_6,lda_component_7
20105,-0.4047181501343065,-0.5693838206824986,-0.08596417597093249,-0.5745603689904417,-0.21690727034048413,0.46424547966383933,-0.1909036879399071
18644,-0.3759807584694844,-0.16996219833488116,-0.05140990054760882,-0.2450727943256909,-1.9363110967204382,-0.9775687399267045,-0.6273907314034435
3929,0.006173588830345858,-0.05464151574451901,-0.8704655115814915,0.5480527361078659,-0.11611951322707918,-2.080124939938711,-0.44487553660468476
11248,0.1876965626749202,-0.16513089229364805,-1.7598512793887229,-0.5444624037076266,1.0053720702414404,0.03848993010991288,0.2930942980840826
17337,-0.0521271277810118,-0.6188869807976217,0.6081724286971246,0.5752518141280593,1.324902050364279,0.7336435325107894,-0.07151807591082782
16959,0.2691717146254731,-0.3477202099300849,0.09594289276758283,-0.17640202484761736,0.14043519759925135,-0.1063296842094117,-0.24427087163464162
17128,0.33529329907530764,-0.3575011672180806,0.9182405997041361,0.643779310596889,0.7969287448683839,0.2434280023613558,0.08093898070897422
13394,-0.386189314757132,-0.5399231573431745,-0.24713442764307553,-0.508924997342001,-0.6681027047267762,0.3842454374383384,-0.3744434283079944
3622,-0.5523284379750898,-0.15652291291216222,-0.08470071539563422,-0.5531045519796357,-1.2616538325979065,1.0938457703083877,0.5265540602743601
18425,0.36077045146582104,0.024379265852208384,1.7646417314580958,-4.344393381742104,2.545973700366756,-1.4429750654994284,0.14114127876051108
17085,0.08133926444488182,-0.5915076747798395,1.059094842599466,0.5178371439961622,0.08642689327604004,0.42277452075665806,0.11462358370829046
3111,-1.3564564060372117,2.5915177148514177,0.09994129444904731,0.27115698514164366,0.4493451424539737,0.5259740603385235,-0.062071362115794435
12195,-0.331842995986009,-0.6016064185497322,1.2821099173210428,-0.10584506732807568,0.22748456535522488,-0.052796775531203995,-0.5118439295147605
15023,-0.05284410819753664,-0.19481610252471737,1.242616154110402,1.1085933186409174,0.6955917687300176,-0.15232476491018287,-0.344999701052423
3982,3.5875125512866997,1.2986556700464713,0.05034808515781976,-0.30518665876488077,-1.4306575098568022,-0.6113142351900378,-0.0691475487408539
12678,0.2815077596423941,-0.4008829586074252,0.4348053669581522,0.27946830269021394,0.7485144431401257,0.04785535526404996,-0.3049088455259016
18849,-0.21534381253562307,-0.28457996062788365,0.7700031526660887,0.2572880494167817,0.09278426177132258,-0.6371572220015363,-0.6032107432273112
16010,0.11921788121461713,-0.07303032855995753,0.9699813219964666,0.04151829999489097,-0.1830316211006364,0.693407853491606,0.012253662071394113
17921,0.3443352174833974,-0.06562691909646606,0.46831784775153806,0.28915291191840675,0.7827501045698159,-0.05581729177949703,0.10017105148646863
13373,0.1534421894379554,0.1887349297197576,-0.7453822292501409,-0.0837858228870365,0.5041875810264469,0.4799840819988889,0.09098245607620611
18960,-0.8395002783797842,1.3221883965487773,1.724044086497135,0.23685153346523768,0.21456081199250293,1.2391070656454313,0.16625865785594046
11344,1.5165574442307992,0.3798379350768448,0.4787879903294356,0.7499247463841026,0.8373966046429648,-0.35338485880736586,0.12547372588344213
13531,-0.1785915967900688,-0.4426361318676398,1.327230189223627,1.2147300220770767,-1.2487973479175838,-1.9552256589369292,-0.6439841531002097
21830,-1.416394470855306,1.8785363667937178,0.8391400335988036,-0.31383385669556835,-2.256534391587966,0.4900786580683408,0.22262611171297003
21229,0.18569149035698007,-0.4266705522880374,0.5594699690374835,0.7918071432917495,1.147930319525128,0.28385036295570903,-0.2658952288460785
18335,-0.07999372710941323,-0.41921827161655173,0.2792157179279587,-0.4505901411683512,0.4262797864169195,0.46754328201603074,0.808131341857126
16105,1.3487451419386403,0.23970990180628454,0.7481339562327162,-0.20518400767197503,-2.911818971587933,0.9371500175454587,-0.5460483956617098
14621,-0.2718569187657917,-0.8717192363785063,1.2234079998391885,-0.2223078152933515,-1.84163965986355,0.6821305439964644,-0.9157393074010026
9828,-0.0900699433820165,-0.10683504406936946,-0.17348865660272939,0.3174642004138172,-0.4929967681505002,-0.8115165217028796,-0.16739641365689037
