ID_ARTISTA,familia_sonora,proba_Dinamico,proba_Quente,proba_Brilhante,proba_Pulsante
18075,Brilhante & Intenso,0.2199,0.2126,0.4496,0.118
14899,Brilhante & Intenso,0.2576,0.2016,0.4074,0.1335
19050,Quente & Encorpado,0.1592,0.464,0.2287,0.148
19747,Brilhante & Intenso,0.2456,0.2676,0.3564,0.1303
1641,Quente & Encorpado,0.1472,0.4612,0.2084,0.1833
12478,Dinamico & Contrastante,0.3496,0.2074,0.1723,0.2707
10253,Pulsante & Sombrio,0.1888,0.1546,0.1053,0.5513
9798,Brilhante & Intenso,0.2359,0.2201,0.3283,0.2158
2989,Dinamico & Contrastante,0.2793,0.2687,0.2551,0.1969
15985,Pulsante & Sombrio,0.1569,0.2788,0.1388,0.4255
18445,Pulsante & Sombrio,0.2098,0.2245,0.1723,0.3934
10694,Pulsante & Sombrio,0.2741,0.1674,0.1265,0.4319
19678,Pulsante & Sombrio,0.2289,0.2404,0.1563,0.3744
1271,Dinamico & Contrastante,0.3704,0.2097,0.2074,0.2125
6184,Dinamico & Contrastante,0.3832,0.1813,0.1875,0.248
16732,Dinamico & Contrastante,0.3678,0.1818,0.2084,0.242
20617,Quente & Encorpado,0.2136,0.3255,0.2188,0.242
19633,Quente & Encorpado,0.2067,0.3168,0.1725,0.304
21531,Brilhante & Intenso,0.2385,0.2308,0.3288,0.2018
19771,Pulsante & Sombrio,0.2285,0.2199,0.1857,0.3659
12272,Pulsante & Sombrio,0.2085,0.1884,0.1461,0.4571
13299,Brilhante & Intenso,0.2381,0.24,0.3159,0.206
10422,Quente & Encorpado,0.2911,0.2965,0.2235,0.1888
20448,Brilhante & Intenso,0.1942,0.2942,0.4044,0.1072
9839,Pulsante & Sombrio,0.1921,0.2877,0.205,0.3152
2340,Brilhante & Intenso,0.1921,0.2799,0.3142,0.2137
15378,Pulsante & Sombrio,0.276,0.2055,0.1821,0.3365
3371,Brilhante & Intenso,0.1558,0.1969,0.5526,0.0947
11632,Brilhante & Intenso,0.238,0.2826,0.2923,0.1871
18159,Brilhante & Intenso,0.2284,0.2762,0.3349,0.1605
19957,Quente & Encorpado,0.1619,0.3938,0.2739,0.1704
16470,Dinamico & Contrastante,0.2934,0.2249,0.2682,0.2135
12263,Pulsante & Sombrio,0.2232,0.2792,0.163,0.3346
3841,Brilhante & Intenso,0.1749,0.2469,0.4562,0.122
22527,Brilhante & Intenso,0.2021,0.2955,0.3024,0.2
10053,Dinamico & Contrastante,0.4837,0.1409,0.1781,0.1973
10582,Quente & Encorpado,0.1832,0.3439,0.2025,0.2704
17494,Brilhante & Intenso,0.2928,0.1845,0.4083,0.1143
11723,Quente & Encorpado,0.1825,0.3368,0.3135,0.1672
11601,Dinamico & Contrastante,0.3232,0.2172,0.1879,0.2717
19180,Quente & Encorpado,0.2264,0.346,0.2264,0.2012
19489,Brilhante & Intenso,0.1715,0.3045,0.388,0.136
21897,Quente & Encorpado,0.1693,0.3692,0.3584,0.1031
12299,Brilhante & Intenso,0.1756,0.2829,0.4347,0.1067
16553,Brilhante & Intenso,0.275,0.1961,0.3956,0.1333
16093,Brilhante & Intenso,0.2328,0.2297,0.401,0.1365
15805,Brilhante & Intenso,0.2379,0.1856,0.452,0.1245
15984,Brilhante & Intenso,0.1849,0.2699,0.437,0.1082
16836,Dinamico & Contrastante,0.3498,0.2068,0.307,0.1364
19811,Quente & Encorpado,0.2238,0.3304,0.2894,0.1565
10861,Pulsante & Sombrio,0.2062,0.1771,0.1268,0.4899
9865,Brilhante & Intenso,0.1964,0.2451,0.4252,0.1333
11267,Brilhante & Intenso,0.1906,0.2731,0.3804,0.156
16535,Brilhante & Intenso,0.2129,0.24,0.4345,0.1125
13449,Brilhante & Intenso,0.2151,0.2361,0.3981,0.1507
22037,Pulsante & Sombrio,0.2489,0.1923,0.1506,0.4083
19088,Dinamico & Contrastante,0.3938,0.1923,0.2775,0.1364
18084,Dinamico & Contrastante,0.3591,0.1899,0.2528,0.1982
14986,Dinamico & Contrastante,0.3103,0.2242,0.2777,0.1878
21859,Dinamico & Contrastante,0.3285,0.2134,0.3005,0.1576
16178,Brilhante & Intenso,0.2048,0.2588,0.2728,0.2635
20153,Pulsante & Sombrio,0.2745,0.2017,0.1405,0.3833
5751,Brilhante & Intenso,0.2105,0.2147,0.4579,0.117
17135,Quente & Encorpado,0.2482,0.2942,0.2329,0.2247
12690,Quente & Encorpado,0.1512,0.4534,0.2306,0.1648
10420,Brilhante & Intenso,0.1665,0.2705,0.4533,0.1098
10882,Dinamico & Contrastante,0.4834,0.1455,0.1806,0.1905
21368,Brilhante & Intenso,0.2814,0.2648,0.2905,0.1633
21739,Pulsante & Sombrio,0.2308,0.1915,0.1663,0.4114
18659,Dinamico & Contrastante,0.3661,0.1776,0.2785,0.1778
19695,Dinamico & Contrastante,0.3317,0.1895,0.1593,0.3195
12408,Dinamico & Contrastante,0.3411,0.1932,0.2686,0.197
3243,Dinamico & Contrastante,0.3967,0.2319,0.208,0.1634
20371,Brilhante & Intenso,0.2838,0.2399,0.3276,0.1488
10741,Pulsante & Sombrio,0.203,0.2669,0.2364,0.2937
13314,Dinamico & Contrastante,0.3678,0.175,0.2359,0.2212
15574,Pulsante & Sombrio,0.3107,0.194,0.1723,0.323
21177,Brilhante & Intenso,0.2025,0.2234,0.4659,0.1082
3143,Dinamico & Contrastante,0.4049,0.1641,0.1772,0.2538
21112,Brilhante & Intenso,0.1663,0.2286,0.4977,0.1074
14862,Dinamico & Contrastante,0.3816,0.2178,0.214,0.1866
16233,Brilhante & Intenso,0.147,0.2023,0.5575,0.0932
3574,Dinamico & Contrastante,0.3834,0.2255,0.1703,0.2207
2101,Pulsante & Sombrio,0.2441,0.2417,0.2057,0.3085
18286,Brilhante & Intenso,0.2289,0.1834,0.4853,0.1023
12421,Quente & Encorpado,0.2042,0.3285,0.271,0.1963
12560,Brilhante & Intenso,0.1666,0.2353,0.4982,0.0999
17533,Quente & Encorpado,0.1751,0.3646,0.3263,0.134
3376,Quente & Encorpado,0.2421,0.3472,0.1713,0.2394
17997,Brilhante & Intenso,0.2461,0.2599,0.3383,0.1556
19949,Quente & Encorpado,0.1749,0.3161,0.2579,0.251
16457,Brilhante & Intenso,0.1319,0.3339,0.4166,0.1176
11652,Brilhante & Intenso,0.2543,0.2486,0.3002,0.1968
19295,Brilhante & Intenso,0.313,0.2019,0.3309,0.1542
16190,Brilhante & Intenso,0.224,0.219,0.416,0.141
18926,Brilhante & Intenso,0.2104,0.208,0.4531,0.1285
12828,Dinamico & Contrastante,0.2871,0.2581,0.1765,0.2783
10279,Quente & Encorpado,0.1844,0.375,0.27,0.1705
11794,Brilhante & Intenso,0.2396,0.2096,0.4043,0.1466
16822,Quente & Encorpado,0.2289,0.3026,0.1798,0.2887
2559,Quente & Encorpado,0.1968,0.4403,0.2154,0.1475
13345,Brilhante & Intenso,0.1707,0.2768,0.411,0.1415
20999,Brilhante & Intenso,0.231,0.2086,0.4016,0.1588
19059,Dinamico & Contrastante,0.4341,0.1574,0.2018,0.2067
12153,Quente & Encorpado,0.1986,0.3459,0.3073,0.1482
22091,Quente & Encorpado,0.1401,0.4506,0.1715,0.2378
3943,Brilhante & Intenso,0.2395,0.2522,0.3824,0.1259
18581,Brilhante & Intenso,0.1761,0.3266,0.3492,0.1481
10718,Brilhante & Intenso,0.1171,0.2472,0.5437,0.092
12467,Dinamico & Contrastante,0.3326,0.2099,0.2314,0.2261
21880,Brilhante & Intenso,0.2532,0.1783,0.4142,0.1543
12437,Pulsante & Sombrio,0.2431,0.21,0.1678,0.3791
9694,Quente & Encorpado,0.1313,0.501,0.2141,0.1536
11705,Brilhante & Intenso,0.151,0.2895,0.4546,0.105
11935,Quente & Encorpado,0.1639,0.3738,0.2251,0.2373
22026,Brilhante & Intenso,0.1604,0.2856,0.4491,0.1049
19895,Dinamico & Contrastante,0.3108,0.2132,0.2913,0.1848
13275,Brilhante & Intenso,0.2092,0.1994,0.4846,0.1068
15995,Dinamico & Contrastante,0.3254,0.2078,0.3132,0.1536
10142,Pulsante & Sombrio,0.3045,0.1912,0.181,0.3232
12724,Brilhante & Intenso,0.2485,0.2876,0.3178,0.146
21808,Dinamico & Contrastante,0.3335,0.1824,0.2218,0.2623
11936,Dinamico & Contrastante,0.3506,0.205,0.1963,0.2481
9762,Quente & Encorpado,0.1797,0.3919,0.3111,0.1173
21698,Quente & Encorpado,0.235,0.3169,0.2652,0.1828
7346,Dinamico & Contrastante,0.3426,0.163,0.1656,0.3288
12366,Quente & Encorpado,0.2152,0.3496,0.2635,0.1717
18173,Brilhante & Intenso,0.2459,0.2911,0.2971,0.1658
12103,Brilhante & Intenso,0.1969,0.2238,0.4471,0.1322
20339,Brilhante & Intenso,0.1856,0.3134,0.3741,0.1269
12040,Brilhante & Intenso,0.3176,0.191,0.323,0.1685
12349,Quente & Encorpado,0.1561,0.4311,0.2418,0.171
3666,Dinamico & Contrastante,0.421,0.1567,0.1826,0.2397
12232,Brilhante & Intenso,0.1635,0.2196,0.502,0.1148
17827,Quente & Encorpado,0.1567,0.3671,0.3219,0.1543
19347,Quente & Encorpado,0.2081,0.3283,0.2827,0.1809
20754,Brilhante & Intenso,0.2763,0.2352,0.3136,0.1748
12574,Dinamico & Contrastante,0.3293,0.1793,0.1909,0.3005
17540,Pulsante & Sombrio,0.2385,0.2496,0.22,0.292
14922,Brilhante & Intenso,0.1831,0.2198,0.4809,0.1161
2558,Brilhante & Intenso,0.149,0.3077,0.4297,0.1136
17351,Brilhante & Intenso,0.3128,0.1594,0.4061,0.1217
21654,Brilhante & Intenso,0.1568,0.317,0.4124,0.1137
17822,Brilhante & Intenso,0.2447,0.1666,0.4947,0.094
19661,Brilhante & Intenso,0.164,0.318,0.3897,0.1283
21701,Brilhante & Intenso,0.2789,0.1745,0.4062,0.1403
16091,Brilhante & Intenso,0.1914,0.2045,0.4884,0.1157
22149,Dinamico & Contrastante,0.3432,0.2099,0.2747,0.1722
16377,Quente & Encorpado,0.1572,0.3524,0.2317,0.2587
12107,Quente & Encorpado,0.2206,0.3199,0.2601,0.1994
11779,Brilhante & Intenso,0.1739,0.3032,0.3915,0.1315
13232,Dinamico & Contrastante,0.4017,0.1987,0.2275,0.1721
22431,Brilhante & Intenso,0.2802,0.1873,0.3943,0.1383
12679,Brilhante & Intenso,0.2269,0.2721,0.3456,0.1555
16289,Brilhante & Intenso,0.2247,0.2232,0.4057,0.1464
20624,Quente & Encorpado,0.2884,0.292,0.242,0.1776
19600,Pulsante & Sombrio,0.2463,0.2597,0.1692,0.3249
16241,Pulsante & Sombrio,0.2142,0.2307,0.1737,0.3814
2062,Brilhante & Intenso,0.1523,0.2945,0.4501,0.1031
19021,Brilhante & Intenso,0.2167,0.1858,0.4799,0.1176
15964,Dinamico & Contrastante,0.3194,0.1892,0.2615,0.2299
6933,Pulsante & Sombrio,0.2805,0.1812,0.1798,0.3584
15655,Pulsante & Sombrio,0.2747,0.1955,0.2457,0.284
18912,Dinamico & Contrastante,0.3174,0.2155,0.2212,0.2458
3215,Brilhante & Intenso,0.1738,0.3343,0.3673,0.1246
16869,Brilhante & Intenso,0.1979,0.1881,0.5065,0.1075
19864,Dinamico & Contrastante,0.3748,0.2071,0.2391,0.179
17565,Pulsante & Sombrio,0.27,0.1926,0.2023,0.3351
13136,Dinamico & Contrastante,0.4113,0.1681,0.1954,0.2252
10419,Brilhante & Intenso,0.1854,0.1921,0.5113,0.1112
18579,Quente & Encorpado,0.217,0.3219,0.2516,0.2095
22249,Brilhante & Intenso,0.1426,0.2632,0.4795,0.1147
20869,Quente & Encorpado,0.2524,0.2988,0.242,0.2069
2603,Brilhante & Intenso,0.195,0.2597,0.4053,0.14
17976,Brilhante & Intenso,0.1958,0.2095,0.4917,0.1031
18809,Brilhante & Intenso,0.1566,0.2508,0.5064,0.0862
21652,Quente & Encorpado,0.2254,0.3043,0.2399,0.2303
12096,Brilhante & Intenso,0.2092,0.2686,0.3763,0.1459
11525,Pulsante & Sombrio,0.2991,0.1644,0.1327,0.4039
22557,Brilhante & Intenso,0.2211,0.2902,0.3656,0.1231
17833,Pulsante & Sombrio,0.2308,0.2845,0.1876,0.2972
20674,Quente & Encorpado,0.1563,0.4124,0.2538,0.1776
22203,Quente & Encorpado,0.2459,0.2552,0.2495,0.2494
20030,Pulsante & Sombrio,0.3095,0.2144,0.1599,0.3162
2372,Brilhante & Intenso,0.2291,0.2842,0.3141,0.1727
15278,Quente & Encorpado,0.1511,0.4251,0.202,0.2218
18087,Quente & Encorpado,0.2398,0.331,0.2081,0.2211
11896,Quente & Encorpado,0.1702,0.4041,0.2685,0.1572
2752,Brilhante & Intenso,0.2482,0.2567,0.27,0.2251
16393,Quente & Encorpado,0.2013,0.347,0.1967,0.2551
22291,Quente & Encorpado,0.1999,0.3749,0.1504,0.2748
15087,Quente & Encorpado,0.1896,0.353,0.2014,0.256
12910,Quente & Encorpado,0.1345,0.4273,0.2808,0.1574
19540,Quente & Encorpado,0.208,0.3503,0.3077,0.1341
12712,Pulsante & Sombrio,0.2899,0.1837,0.2091,0.3173
16847,Brilhante & Intenso,0.1765,0.3349,0.3724,0.1162
10769,Pulsante & Sombrio,0.2493,0.1841,0.1472,0.4193
11741,Brilhante & Intenso,0.1861,0.2261,0.4662,0.1217
12459,Pulsante & Sombrio,0.2511,0.1854,0.1431,0.4204
19611,Quente & Encorpado,0.2221,0.2891,0.2813,0.2075
15625,Pulsante & Sombrio,0.2242,0.1986,0.1592,0.418
15751,Pulsante & Sombrio,0.2204,0.214,0.1421,0.4235
11701,Pulsante & Sombrio,0.2275,0.2266,0.2564,0.2895
12837,Pulsante & Sombrio,0.2983,0.1924,0.1755,0.3338
10564,Quente & Encorpado,0.1807,0.3507,0.3089,0.1598
20266,Pulsante & Sombrio,0.1783,0.2354,0.1826,0.4037
20537,Dinamico & Contrastante,0.4409,0.1617,0.1551,0.2423
4180,Dinamico & Contrastante,0.3976,0.1745,0.2081,0.2198
15724,Brilhante & Intenso,0.2223,0.2293,0.4319,0.1165
16584,Brilhante & Intenso,0.1535,0.2444,0.4995,0.1025
11618,Quente & Encorpado,0.161,0.4538,0.2108,0.1744
16974,Brilhante & Intenso,0.2942,0.2381,0.312,0.1557
18324,Dinamico & Contrastante,0.2774,0.234,0.24,0.2486
12426,Pulsante & Sombrio,0.1901,0.2106,0.1574,0.442
17872,Brilhante & Intenso,0.2693,0.2261,0.3101,0.1946
20096,Pulsante & Sombrio,0.1979,0.2327,0.1672,0.4022
11414,Dinamico & Contrastante,0.3231,0.2543,0.1852,0.2374
21749,Pulsante & Sombrio,0.2176,0.269,0.2025,0.3109
19017,Brilhante & Intenso,0.1575,0.2888,0.4396,0.1141
13288,Quente & Encorpado,0.2291,0.3123,0.2023,0.2562
21619,Dinamico & Contrastante,0.3354,0.2088,0.184,0.2718
16721,Brilhante & Intenso,0.1904,0.3076,0.3782,0.1239
21240,Pulsante & Sombrio,0.1951,0.2129,0.1583,0.4337
3981,Quente & Encorpado,0.2398,0.3781,0.2003,0.1819
11134,Brilhante & Intenso,0.1682,0.1946,0.5336,0.1036
17300,Dinamico & Contrastante,0.3614,0.2197,0.2977,0.1212
10726,Quente & Encorpado,0.1716,0.4453,0.2536,0.1295
14855,Dinamico & Contrastante,0.371,0.1931,0.2117,0.2242
18919,Pulsante & Sombrio,0.1791,0.3067,0.1748,0.3395
10048,Quente & Encorpado,0.2055,0.2984,0.2338,0.2624
3611,Quente & Encorpado,0.1634,0.3868,0.2686,0.1812
21503,Brilhante & Intenso,0.2996,0.1724,0.4168,0.1112
10235,Brilhante & Intenso,0.2542,0.2443,0.3624,0.1391
3058,Dinamico & Contrastante,0.3446,0.1838,0.2102,0.2614
10647,Dinamico & Contrastante,0.3596,0.1857,0.276,0.1787
11472,Brilhante & Intenso,0.2049,0.2538,0.3751,0.1662
3395,Dinamico & Contrastante,0.4363,0.1919,0.2021,0.1697
19193,Quente & Encorpado,0.2027,0.3116,0.1982,0.2875
12822,Brilhante & Intenso,0.2255,0.2519,0.37,0.1526
22586,Quente & Encorpado,0.1679,0.3484,0.3177,0.166
21923,Brilhante & Intenso,0.2313,0.1785,0.4797,0.1104
10634,Pulsante & Sombrio,0.3006,0.2207,0.1725,0.3062
18315,Dinamico & Contrastante,0.2907,0.2097,0.2657,0.234
16993,Pulsante & Sombrio,0.2395,0.1959,0.2116,0.3529
3623,Brilhante & Intenso,0.1675,0.2007,0.5386,0.0931
10274,Dinamico & Contrastante,0.3195,0.2373,0.2291,0.2141
22578,Dinamico & Contrastante,0.3183,0.2881,0.1902,0.2034
10575,Dinamico & Contrastante,0.3736,0.2143,0.209,0.2032
10365,Brilhante & Intenso,0.2631,0.184,0.3746,0.1783
15110,Dinamico & Contrastante,0.4141,0.1622,0.2347,0.1889
14683,Dinamico & Contrastante,0.3494,0.1856,0.2175,0.2476
19907,Quente & Encorpado,0.1871,0.3677,0.3335,0.1118
20183,Dinamico & Contrastante,0.3059,0.225,0.282,0.1871
16217,Quente & Encorpado,0.2625,0.2808,0.2609,0.1958
15807,Brilhante & Intenso,0.213,0.2424,0.3964,0.1482
12066,Quente & Encorpado,0.1451,0.3861,0.3143,0.1545
10922,Dinamico & Contrastante,0.3253,0.1947,0.2382,0.2418
15673,Brilhante & Intenso,0.1555,0.3506,0.3625,0.1314
17353,Quente & Encorpado,0.1312,0.4737,0.2754,0.1197
19676,Quente & Encorpado,0.1831,0.3727,0.1528,0.2914
12278,Brilhante & Intenso,0.2399,0.2555,0.3758,0.1288
17672,Quente & Encorpado,0.1518,0.4545,0.215,0.1786
11469,Brilhante & Intenso,0.3218,0.1938,0.3459,0.1385
17650,Quente & Encorpado,0.1857,0.4461,0.2243,0.1439
10523,Dinamico & Contrastante,0.3776,0.1843,0.306,0.1321
11621,Quente & Encorpado,0.2158,0.3882,0.225,0.1711
12585,Quente & Encorpado,0.1781,0.3936,0.2111,0.2172
18473,Dinamico & Contrastante,0.3006,0.1942,0.2384,0.2667
14881,Pulsante & Sombrio,0.2792,0.2196,0.1822,0.319
22669,Brilhante & Intenso,0.2119,0.2522,0.3691,0.1668
19163,Quente & Encorpado,0.1759,0.4182,0.2046,0.2013
15188,Pulsante & Sombrio,0.1933,0.2801,0.1701,0.3566
17127,Brilhante & Intenso,0.248,0.2395,0.382,0.1305
11098,Dinamico & Contrastante,0.3459,0.1931,0.2904,0.1707
4465,Dinamico & Contrastante,0.3627,0.2129,0.184,0.2404
18136,Dinamico & Contrastante,0.3602,0.2261,0.2414,0.1723
12754,Brilhante & Intenso,0.2461,0.2816,0.2839,0.1884
10761,Quente & Encorpado,0.2539,0.2999,0.2463,0.1999
13309,Quente & Encorpado,0.2644,0.3019,0.2846,0.1491
17449,Pulsante & Sombrio,0.1951,0.2339,0.1584,0.4125
4255,Quente & Encorpado,0.1977,0.3201,0.3066,0.1757
1456,Dinamico & Contrastante,0.3122,0.2444,0.2912,0.1522
18497,Dinamico & Contrastante,0.2896,0.228,0.2474,0.235
14880,Quente & Encorpado,0.1615,0.4046,0.2905,0.1434
10441,Quente & Encorpado,0.146,0.3967,0.2563,0.201
16037,Brilhante & Intenso,0.2287,0.2419,0.269,0.2604
19230,Quente & Encorpado,0.2216,0.278,0.2645,0.2359
20807,Brilhante & Intenso,0.1617,0.3308,0.3647,0.1428
22538,Pulsante & Sombrio,0.2011,0.2425,0.2023,0.3541
18089,Brilhante & Intenso,0.2166,0.1984,0.4724,0.1126
4288,Pulsante & Sombrio,0.2521,0.2036,0.1532,0.3912
12515,Dinamico & Contrastante,0.3142,0.2476,0.2462,0.192
16575,Brilhante & Intenso,0.2175,0.2509,0.3812,0.1503
16653,Pulsante & Sombrio,0.1759,0.1954,0.1299,0.4988
12398,Pulsante & Sombrio,0.2418,0.2251,0.2218,0.3113
4464,Pulsante & Sombrio,0.2692,0.1922,0.2351,0.3036
10574,Quente & Encorpado,0.2021,0.4044,0.2113,0.1823
21534,Quente & Encorpado,0.261,0.3154,0.2224,0.2011
12662,Quente & Encorpado,0.1834,0.314,0.1922,0.3104
21415,Quente & Encorpado,0.1643,0.4362,0.267,0.1325
10111,Dinamico & Contrastante,0.3175,0.2223,0.1543,0.3059
17750,Quente & Encorpado,0.2245,0.28,0.2734,0.2221
13215,Dinamico & Contrastante,0.4623,0.1522,0.1707,0.2148
13326,Quente & Encorpado,0.2414,0.3596,0.2408,0.1582
16245,Brilhante & Intenso,0.1767,0.2091,0.5104,0.1038
1656,Quente & Encorpado,0.1113,0.4544,0.3295,0.1048
2957,Pulsante & Sombrio,0.2303,0.1873,0.1657,0.4167
18948,Brilhante & Intenso,0.2456,0.1957,0.3905,0.1682
18821,Brilhante & Intenso,0.2079,0.2595,0.3326,0.2
19640,Quente & Encorpado,0.1951,0.3558,0.2637,0.1854
10630,Dinamico & Contrastante,0.3495,0.1737,0.2503,0.2264
17386,Brilhante & Intenso,0.239,0.2659,0.3248,0.1703
10531,Quente & Encorpado,0.235,0.3072,0.2194,0.2384
18241,Pulsante & Sombrio,0.2229,0.2322,0.1649,0.38
1775,Quente & Encorpado,0.2608,0.3063,0.2801,0.1529
22123,Dinamico & Contrastante,0.3601,0.1891,0.2368,0.214
12006,Dinamico & Contrastante,0.3467,0.1817,0.1965,0.2751
17439,Pulsante & Sombrio,0.2056,0.2453,0.1884,0.3608
18921,Pulsante & Sombrio,0.1912,0.2363,0.1275,0.445
16922,Brilhante & Intenso,0.1559,0.3159,0.421,0.1071
18708,Dinamico & Contrastante,0.3476,0.2142,0.1669,0.2713
10196,Brilhante & Intenso,0.1905,0.3074,0.3582,0.1439
12692,Brilhante & Intenso,0.136,0.3684,0.4106,0.085
21285,Pulsante & Sombrio,0.1854,0.244,0.2015,0.3691
14613,Dinamico & Contrastante,0.3257,0.1805,0.3128,0.181
12549,Pulsante & Sombrio,0.1999,0.2197,0.1392,0.4413
16202,Brilhante & Intenso,0.2156,0.1918,0.4483,0.1442
17557,Brilhante & Intenso,0.2779,0.2372,0.3262,0.1586
6046,Pulsante & Sombrio,0.1579,0.3202,0.1757,0.3462
11844,Brilhante & Intenso,0.2738,0.2191,0.329,0.1781
11383,Pulsante & Sombrio,0.2412,0.1893,0.1639,0.4056
9879,Quente & Encorpado,0.1732,0.3847,0.2435,0.1985
17631,Pulsante & Sombrio,0.2576,0.1871,0.1514,0.4039
1443,Quente & Encorpado,0.1607,0.5263,0.1577,0.1553
18728,Dinamico & Contrastante,0.3802,0.2131,0.1776,0.229
18295,Brilhante & Intenso,0.2115,0.2429,0.4127,0.133
17145,Brilhante & Intenso,0.2799,0.2069,0.3454,0.1678
3268,Quente & Encorpado,0.2736,0.3105,0.2152,0.2006
16119,Quente & Encorpado,0.1753,0.4139,0.2081,0.2028
11386,Pulsante & Sombrio,0.164,0.2833,0.1515,0.4012
15781,Brilhante & Intenso,0.147,0.208,0.5749,0.0702
19184,Quente & Encorpado,0.1795,0.3272,0.1922,0.3012
11595,Dinamico & Contrastante,0.3164,0.2129,0.295,0.1758
16793,Quente & Encorpado,0.2526,0.2972,0.1928,0.2574
13303,Brilhante & Intenso,0.2313,0.2857,0.2875,0.1955
15068,Quente & Encorpado,0.1521,0.4077,0.3201,0.1201
17051,Brilhante & Intenso,0.1856,0.1836,0.5253,0.1055
19259,Pulsante & Sombrio,0.1984,0.2294,0.1668,0.4053
10730,Brilhante & Intenso,0.2414,0.2578,0.2618,0.2391
2806,Pulsante & Sombrio,0.2886,0.2477,0.1694,0.2943
3840,Quente & Encorpado,0.2215,0.3127,0.2411,0.2247
17463,Brilhante & Intenso,0.2618,0.2158,0.3201,0.2024
15193,Brilhante & Intenso,0.2798,0.2074,0.3718,0.141
17035,Pulsante & Sombrio,0.1718,0.2946,0.1494,0.3842
10280,Quente & Encorpado,0.1459,0.4011,0.2868,0.1662
10948,Quente & Encorpado,0.1524,0.4308,0.27,0.1468
17985,Quente & Encorpado,0.1691,0.3545,0.3371,0.1393
15639,Brilhante & Intenso,0.2216,0.2503,0.404,0.1241
3716,Dinamico & Contrastante,0.4023,0.1692,0.2884,0.14
13627,Quente & Encorpado,0.2115,0.2908,0.2087,0.289
18532,Quente & Encorpado,0.1893,0.3368,0.2848,0.1892
2439,Brilhante & Intenso,0.2102,0.2184,0.4301,0.1413
21160,Dinamico & Contrastante,0.3005,0.1961,0.2605,0.243
18057,Quente & Encorpado,0.1828,0.3431,0.2646,0.2095
15489,Brilhante & Intenso,0.1587,0.1999,0.5407,0.1007
3389,Quente & Encorpado,0.1863,0.3184,0.2025,0.2928
21056,Pulsante & Sombrio,0.2172,0.2072,0.1534,0.4223
16803,Brilhante & Intenso,0.2422,0.2417,0.3743,0.1418
1341,Quente & Encorpado,0.1975,0.3437,0.2066,0.2522
18990,Pulsante & Sombrio,0.2388,0.2481,0.2008,0.3123
18822,Quente & Encorpado,0.1591,0.3364,0.3297,0.1748
19326,Pulsante & Sombrio,0.2723,0.2253,0.2201,0.2823
10918,Pulsante & Sombrio,0.2176,0.2346,0.1759,0.3719
12312,Pulsante & Sombrio,0.2353,0.1696,0.1366,0.4585
15318,Pulsante & Sombrio,0.2259,0.1864,0.1609,0.4268
13066,Dinamico & Contrastante,0.3214,0.2441,0.2337,0.2008
3467,Brilhante & Intenso,0.1531,0.3097,0.4262,0.111
2036,Quente & Encorpado,0.1526,0.4157,0.2631,0.1686
2360,Pulsante & Sombrio,0.3039,0.166,0.1745,0.3557
21494,Brilhante & Intenso,0.2453,0.1968,0.3829,0.175
16905,Pulsante & Sombrio,0.1835,0.2687,0.1907,0.3571
13272,Brilhante & Intenso,0.1956,0.2421,0.4159,0.1464
15840,Brilhante & Intenso,0.2902,0.2414,0.2982,0.1702
17307,Pulsante & Sombrio,0.2812,0.2091,0.2191,0.2906
11669,Brilhante & Intenso,0.2652,0.2303,0.356,0.1486
3661,Brilhante & Intenso,0.1893,0.3188,0.3262,0.1657
1470,Brilhante & Intenso,0.2311,0.2345,0.3384,0.196
16165,Pulsante & Sombrio,0.2037,0.2331,0.1555,0.4077
12411,Dinamico & Contrastante,0.3935,0.1577,0.2078,0.241
12393,Dinamico & Contrastante,0.4508,0.1661,0.1719,0.2112
3639,Brilhante & Intenso,0.153,0.2779,0.4573,0.1117
20136,Dinamico & Contrastante,0.3233,0.216,0.2398,0.2209
12511,Brilhante & Intenso,0.1792,0.2074,0.5195,0.094
10562,Quente & Encorpado,0.1535,0.3987,0.2467,0.2012
10444,Dinamico & Contrastante,0.3861,0.1967,0.1791,0.238
12580,Pulsante & Sombrio,0.2155,0.16,0.1385,0.4861
10854,Brilhante & Intenso,0.1698,0.2975,0.4011,0.1315
2629,Pulsante & Sombrio,0.1696,0.2392,0.1444,0.4469
12876,Pulsante & Sombrio,0.2014,0.2937,0.1895,0.3155
12087,Quente & Encorpado,0.1916,0.35,0.2516,0.2068
21244,Brilhante & Intenso,0.1963,0.2093,0.4766,0.1177
17214,Quente & Encorpado,0.1463,0.4008,0.321,0.1319
2541,Quente & Encorpado,0.2398,0.3234,0.2299,0.2069
21841,Brilhante & Intenso,0.2433,0.2174,0.401,0.1383
19213,Quente & Encorpado,0.2246,0.3176,0.2045,0.2533
17970,Quente & Encorpado,0.1772,0.3844,0.2268,0.2115
2739,Pulsante & Sombrio,0.2874,0.1719,0.1835,0.3572
16720,Pulsante & Sombrio,0.2106,0.2728,0.2061,0.3105
16238,Quente & Encorpado,0.1853,0.4148,0.1641,0.2358
21092,Brilhante & Intenso,0.2396,0.2537,0.387,0.1196
13379,Quente & Encorpado,0.2114,0.3723,0.268,0.1482
14617,Brilhante & Intenso,0.294,0.2249,0.3199,0.1612
10760,Dinamico & Contrastante,0.3723,0.1831,0.2964,0.1481
