,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LDA_Component_7
cat__video_title_CHAMA FIA - GUINHO SANTOS,-0.0008492857910006339,-0.041381352214383056,-0.06726989118770252,0.07767192655883899,-0.21617541579196606,0.09692921702000074,-0.07967570742570533
cat__video_title_CHARLES BOTELHO - VOZ E VIOLÃO (2023),0.058514875150929395,-0.06092674950097512,0.21731265948050324,0.3722120316641611,-0.021289349557504538,-0.015861533900823087,-0.0680232327903337
cat__video_title_CHEGA PRA CÁ/SINA - Tiago Iorc/Djavan | John (cover),0.4162484387020379,0.05985670838224697,-0.061779030691171896,-0.05309161751755123,-0.0392248262861164,0.059468191248335515,-0.01521826463682956
cat__video_title_CHERRY'S | WE HAVE A DREAM - LIVE DJ SUN SET @ ON A BOAT,-0.08838090367610552,-0.039946875963028726,-0.0557388030190733,-0.26126905974089093,0.420794661776996,-0.16068915802519054,-0.13847064621297658
cat__video_title_CLARINADA DA ODISSEIA 2001 E MARCHA NUPCIAL,-0.05603984027277375,0.04002601487473028,0.39243100835553996,0.37543740790594016,0.607781852981842,-0.2647412237331575,0.09040005064053601
cat__video_title_CLAUBER MARYANO & MESA DE BAR VOL. 2 - DVD COMPLETO,-0.011532099274978622,-0.03707192029109348,-0.13590331833771258,-0.11826552729791762,0.09639502667602608,0.056882047205187636,-0.016379067269013635
cat__video_title_CLIPE OFICIAL: CILADA - ANDERSON LIRAH,0.07535012833439848,-0.05665663704526361,-0.2604917615468713,-0.26213705692847217,0.19803419439948877,0.19175712394247177,0.1283227419161549
cat__video_title_CLUBE DO SAMBA ENREDO - NOVO EP.,-0.02416558827953355,0.24250099457543023,0.11047630899692247,0.010203638577149388,-0.060480339290079004,-0.03153954593780371,-0.0008360460960588107
cat__video_title_CLÁSSICOS POPULARES ACÚSTICO (Completo),-0.0900341015744503,-0.037158235272327415,0.1235092100938341,0.14137344941392507,-0.007509997796166172,-0.00570224659773997,-0.03526183595317213
cat__video_title_COBAIA - PHILLIPE BANDEIRA - CONSTELAÇÃO MUSIC (COVER),-0.025688471743767195,-0.08134276451440456,-0.05137038367159311,0.01141443946473936,0.008451387010876424,0.01060775757479546,0.001010767075377976
cat__video_title_COISA NÚMERO 10,-0.05081586936264887,-0.08146638597505153,0.04296797196745983,0.055200206585679354,0.10431496457649606,0.07939008464521301,0.022558329128015135
cat__video_title_COLADINHA EM MIM - Eliézer Gomes - (Acústico Bonilha),-0.020120565612583064,-0.018252363470123868,0.09937253329554557,0.1630898247007961,-0.014081789926847405,-0.09810679153191836,-0.05270299762721757
cat__video_title_CONFIDÊNCIA / ANJO QUERUBIM - PISA MANSINHO FORRÓ,0.012228256042795914,0.0373470961474865,-0.0051623812153896685,-0.0166877724972361,-0.16046810511272214,0.07823744742083749,-0.027346681433317623
"cat__video_title_CONTRACAPA Documentário Alan Morais, Nirez e Celia",-0.03060181385110116,-0.009273485375001746,-0.08964250126935445,0.042052504791219275,-0.7779951199167867,0.4370144074008544,-0.3568531616416632
cat__video_title_CORAZÓN ESPINADO,-0.04243781141272378,-0.011918864285912061,-0.07424352413085121,-0.04040489640693219,0.10119000507205332,-0.1252994032893914,0.05361377611578293
cat__video_title_CORONADO E AMIGOS - LIVE - SAMBA NA CONVERSA,-0.10554973229963704,0.36872246988377017,-0.04824251219874551,-0.007318303987383057,-0.2920104722435154,0.46831439820070053,-0.1805609101536235
cat__video_title_CORRENTEZA - NILO PEREZ,0.006107478521902919,-0.0928321283401953,-0.06249886762165515,0.054421484039828154,0.044040884717634954,0.18385246458513257,0.06397659771220962
cat__video_title_COVER PEDRO FERREIRA (SEU POLICIA ZN&C),0.3094105480527889,-0.019850827639635894,-0.22177618463805224,-0.03673146677875598,-4.569284826020162e-05,0.15383472387453678,0.01355332409039758
cat__video_title_COVER- Solteira Forçado e Erro Gostoso.,-0.07552933284337782,-0.030452736353841225,0.05373490684841647,0.025670950068149036,0.151026676542018,-0.0760414250211215,-0.07682090459355992
cat__video_title_CRISS - Live  do Insta Show Elis por Criss 22.01.2022 - Foi demais!!!,-0.0403327269591812,-0.025671799314476565,-0.039932409546952936,-0.01898454106781887,0.16177063733724306,0.056931604596519116,-0.005856602329344349
cat__video_title_CRISTAL QUEBRADO - TONY INÁCIO SHOW,0.0508231133995574,-0.017405436847702304,-0.012614064139999156,0.21389766302052104,-0.18395718580957865,0.03527654524448042,-0.052836948213113175
cat__video_title_Caballeros - A espera da Maré,0.007735740789308439,-0.016393484850261018,-0.09839800446611631,-0.16688832329543932,-0.06949264170122531,0.045048015987576205,-0.057444241059953695
cat__video_title_Cabide - Mart'nália (Fabi Strengari),-0.05847905670953473,-0.2115227434735915,-0.29914888735683703,-0.3826910877127521,-0.06314705601674084,-0.42979928393114814,-0.0736050308394121
cat__video_title_Cabocla tereza,-0.03720129924395481,0.05229584662308968,-0.17009715916958373,0.17072058937138435,-0.5206528043430273,0.024194821807671532,3.8625006451913477
cat__video_title_Cadu Slater - EP - Sunsets On The Beach,-0.00899265260444358,-0.026592275517758324,0.0713452005716068,0.4123786715500223,-0.11100843415661163,0.21817308188665469,-0.0964275807054404
cat__video_title_Café com Música - Your Song,0.029351050850059044,-0.0400407908086419,-0.02408498637353596,-0.19837112732994455,-0.03351308039613676,0.03940357793239674,0.03740499539043287
cat__video_title_Cai Dentro,0.27149741680537903,0.024297547379241082,-0.02978958593533345,-0.021828321428440656,-0.04622766884958611,-0.10368919995941751,0.09689220367859283
cat__video_title_Caio Arruda - What Matters,-1.437401979716807,-0.15614994283660297,0.07690868552374001,0.10451397956109956,-0.05337392991837459,-0.003717036370717048,-0.008128341770332831
cat__video_title_Caio DG - Problema (Clipe oficial),-0.039601428053081124,-0.09901010513242893,-0.0835722926001719,-0.009156622126294632,-0.029182173049855292,0.059253224469999956,-0.0097669030758254
cat__video_title_Caio Ferreira - participação Resenha Samba 4 Vanguarda Ribeirão Preto,-0.0859850043805302,0.2556336862165773,0.10206240628385901,0.24865487339892864,0.016443700045995206,0.1497729414567822,-0.12698695168895016
cat__video_title_Cais - Filipe da Rocha [Clipe Oficial] - EP Sivirinu's,0.07734217886887332,0.03494214292572397,-0.14082786540384643,-0.26857697438702854,0.0024180104368671054,-0.07823230531792952,-0.02977990732759955
cat__video_title_Caixadá Ao Vivo no Carnaval da Serra 2020 (Compilado),-0.03505159305500752,0.019049858770177012,0.167222471487994,0.21025918000913688,-0.22801043166997328,-0.042988095103107415,-0.1388076378445422
cat__video_title_Caju - Girandeira (Clipe Oficial),0.018730246781636668,-0.055569968440003246,-0.15205638499199187,-0.1678757302363364,0.13660510913759497,0.09388975264576291,-0.0305977314905586
cat__video_title_Cama Brasileira - Dazaranha,-0.09643278970709025,0.11893578507713287,0.1627534032880033,0.19536296844240053,-0.09149605020975549,0.14161666823932584,0.047795175697558104
cat__video_title_Camaleoa - Feliz Por Um Triz (Trilha Sonora Original de A Garota Que Nós Amamos),0.013385788451175445,-0.05535309755377296,0.15231363978515303,0.4348040397681693,-0.1096975324900232,0.2375147533397866,-0.09070012098562183
"cat__video_title_Camaleoa, voz e piano.",0.05886741557097237,0.11709787257568288,-0.09818106828411086,-0.31897662506878477,0.1340180719282397,-0.32002002485039854,-0.009819522595373513
cat__video_title_Camila Pezenti - Bless the broken  road (Rascal Flats),-0.05342078347182688,-0.04897357591891757,0.1407517232274826,0.16637722706392302,0.051573263544022176,0.015231060503157477,0.008854308045387426
cat__video_title_Campanha - Cancioneiros da Lua Cheia no João Rock 2022.,-0.09174738925401882,-0.08222352036143234,0.9422958189481726,-0.34628962414551984,-0.20806871023412615,0.9986622823346605,0.2766553934347127
cat__video_title_Can't Help Falling in Love - Linda Entrada da Noiva Raquel - Musical Songsdei - Casamento,-0.07975812313082223,-0.053905789615081384,0.04107361847041681,-0.17195502001528026,0.16550144696467117,-0.08287909944195063,0.09472095267881205
cat__video_title_Canceriano Sem Lar - Raul Seixas (versão acústica),-0.15361199476759163,-0.18196647894395923,-0.36832490343499774,-0.0029404842712361158,-0.43632975072209024,-1.0986768366279362,-0.2797994538282766
cat__video_title_Canela' - 'CAMALEÃO' (Clipe Oficial),-0.0020543237270659546,0.055064645983684435,-0.06941035865481077,-0.08144809850418633,-0.0132121692776376,-0.09797642356826754,0.03805333831314616
cat__video_title_Canta Curumim - Apresentação,0.03392042272147682,-0.019790470890956924,-0.45129304957078836,0.5607379363380176,0.09754065033282,-0.21958737586004662,-0.20580660821567454
cat__video_title_Canta+ | Segunda Temporada | Octávio Lisboa - I Don't Wanna Miss a Thing (Aerosmith),0.3852512556471037,0.05711536323890113,0.010765862611987904,-0.01583897030586651,0.004147940603759436,-0.011045922174718543,0.00515143335285183
cat__video_title_Canteiros (Paulinho Zank e Robson Lutchello),-0.011634997024273116,0.0488049108820723,0.06709899693209649,-0.10998089708355432,0.4187699262457141,-0.2718730653139195,0.04055774505159705
cat__video_title_Cantiga Para Bailar - Josué Silva josueviolao,-0.344110757930557,1.8386425921448668,0.03910296068154492,-0.26138685896445946,-0.27961952849657545,-0.43622032363758395,0.04615169536495481
cat__video_title_Cantor Duduzin - Teaser - Trio,0.43307117406174545,0.22529116506723376,0.2916430657427238,0.25366369265320615,-0.18678696627709096,-0.2602788224395057,-0.03886964792154033
cat__video_title_Cantor J.Olliver,0.003711312205491254,0.1475715094077528,0.04827410195772185,0.09193032551435308,-0.2880628068525954,0.19514699704704144,-0.18326836580614259
cat__video_title_Cantor Rafael Duaity - Para Eventos e Bares (Voz e violão - Piano e voz - Trios - Banda Completa),0.2899671427312396,0.08529292311388684,-0.11440077893280105,-0.17780841287203353,0.07261585652473976,0.02335264669488289,-0.016742714850024994
cat__video_title_Cantora Carol Caroli e o músico Daniel Alloliver mostram os seus sucessos na tela da NDTV TV Record,-0.03166427925960987,-0.07406629404531635,0.1322543889098658,0.2076786380277532,0.1455826687006385,0.15018702615597718,0.08973580786096785
cat__video_title_Capim (Djavan) - Ensaio Voz e Violão | Marco Rennó,-0.03133052559633171,-0.07938653958427283,0.9282381309783089,0.6477465398129894,-0.24723107718721438,-1.1187433755256482,0.06470998547534704
cat__video_title_Capital Inicial - Primeiros Erros (Chove) Cover - Fábio Costa,-0.02861890273063911,0.08333368787140448,-0.2423475077416729,-0.1418135070140991,0.027956685301774472,-0.013449224424923058,0.00984543050269937
cat__video_title_Caramico - Encontros a Distância (Lyric Video),-0.05010937724693516,-0.08148076390198168,-0.021839115244888983,0.028627777781110114,-0.15336808578597425,-0.42866515863517124,-0.06241052690383813
cat__video_title_Carla Cristina Live Coisas do Axé -2 | #FiqueEmCasa e cante #Comigo,-0.04905923648856086,0.043190873066226564,0.03763380024362564,0.044281883939540655,-0.09669903851819281,0.021579581859041616,-0.033627825999074094
cat__video_title_Carlos Alberto (Carlão ex grupo relíquia) Me da seu amor,-0.05958353698368829,0.26711868701947544,-0.016226863380883697,0.02060464426824505,-0.02059066529485069,0.08574457427883267,0.013064110826050435
cat__video_title_Carlos Café e Expresso Blues - Rock me baby,-0.0038498423482136316,0.10759725802923971,-0.007274162772226126,0.02180678936039769,0.008163756516510984,0.09392091355895896,0.11655475108999126
cat__video_title_Carlos Moura estrela Guia,-0.027396091010113893,-0.026723359876933955,-0.04517677467446616,0.10500814860651833,-0.2330598161074602,-0.11608052381637626,-0.08431136113183367
cat__video_title_Carlos Neto CD retrô 2013 Forró Abençoado,-0.05424268036062987,-0.0667252079034719,-0.12962969288213105,-0.14076075773873947,0.17275246611276665,0.14089554400753102,-0.01495564893423158
cat__video_title_Carlos Saes - Snuff (Cover),-0.05887361367622209,0.20776421195344363,0.13885934069429015,0.15112593645351333,-0.21750543454141844,-0.533639293647397,-0.02944928206798391
cat__video_title_Carlos canta Alceu,0.3981528690895728,0.07657291407055569,-0.05585178036515038,-0.04712942907454714,0.04193749199714447,0.05307315134379538,0.00019704298712797607
cat__video_title_CarnaCordis,0.402795146516155,-1.9775462138776418,0.2107738430026523,-0.1840572110942753,0.15659841024403193,-0.10887644910149208,0.06368543144291121
cat__video_title_Carnaval Grupo Viramundo #obichopega,-0.02346100360626728,0.37764216019959296,-0.03615682239040384,0.07073204498977857,-0.25425365378855336,-0.2642191841688028,-0.07048773755188321
cat__video_title_Carol Rodrigues - Feita pra Mim (Clipe Oficial),-0.05374704050820164,-0.0742678085629437,0.08656741105062409,-0.1321346617247961,-0.031047567222519685,-0.24046271153256585,-0.050086530319281224
cat__video_title_Casa comigo - DVD Grupo Na Hora H (Oficial),-0.03797786209659065,-0.034986612836186856,-0.039593844201468754,-0.06551996441623482,0.19962060944458895,0.022849196739219074,0.007295399451995379
cat__video_title_Casal Acústico - Lovesong - The Cure,-0.10237463111531418,-0.001697912995534714,-0.0014154606196872263,-0.06451440594362214,0.22877153515027376,-0.271284863159617,-0.02022197889890333
cat__video_title_Casinha de sapê- Hyldon,0.0026858871013066134,-0.02095433296971825,0.15802064185118217,0.3071205270695269,0.0706556558180648,0.08720501661190484,-0.021659054990482717
cat__video_title_Caso Indefinido - Cristiano Araújo - (Heitor Afonso Cover),0.4309067007588635,0.06400237731526233,-0.045739864608881,-0.05774629876338967,0.008467887116412123,0.022760300107549487,-0.02475769012544477
cat__video_title_Caso Sério - Bruno Leicam - Projeto REVELARTE,0.09352106925271682,0.45287391974118507,-0.3449592153463017,-0.42853997293242324,-0.4390773552887158,-0.6322721587680911,-0.043245884843127746
cat__video_title_Cassiano Freitas - Voz e Violão Cover Wake me up,0.03413149105066284,-0.011881397582538747,0.10741748915354996,0.08689385655405438,0.14840963447555106,0.07345165970294476,0.08470148657117847
cat__video_title_Cataflor - Tiago Iorc (Cover),-0.027344943158099093,-0.07040793007891846,0.09703421216239659,0.1769562659475588,0.09342472598462494,0.056073994276923854,-0.009294732367874876
cat__video_title_Cava Roxa Melhores Momentos -  Na Estrada/Marisa Monte - Villamare,0.4180907330643018,0.1616779989732032,-0.09222302236479409,0.036260009361396575,-0.17335639640824746,0.125355363376791,0.013876843518574341
cat__video_title_Cazuza - Codinome Beija Flor     - por Cleber de Paula,-0.010975484720035079,0.00782052221948841,0.02184788037601964,0.059031910075318585,0.010828780456717407,0.06834396971178766,0.004646004693751971
cat__video_title_Caça e Caçador - Live Dia dos Namorados | Bárbara Pistila,-0.05491803425602448,-0.07202161287402624,0.1782644179504666,0.4060817410749798,0.0984650342172443,0.2604079120627856,-0.01583140218915383
"cat__video_title_Ce Vai Beber, Cai Chorar e Vai Ligar!!",-0.06891224707688953,-0.02599448562918912,-0.082447171003568,-0.12427267775551275,0.059849976187410794,0.01952192181807801,0.021777862289138587
cat__video_title_Celebração no 42° Andar (Terraço Itália | SP),0.173916151731161,-0.0347024181018532,-0.06589548409454613,0.07193081504459331,-0.11366601226276157,-0.046264552879315225,-0.009379970596411949
cat__video_title_Chama Zé Neto e Cristiano - Rogério Lima,-0.028183721636051047,-0.05192112050022175,-0.06997456189192301,-0.07719740331366269,0.12662291575622694,0.06166331878106005,-0.012331063382168723
cat__video_title_Charles & Adriano - Aí Complica,0.0464736460920929,-0.07504220909255913,-0.06515916223526298,-0.040255919323864284,0.3233407067641729,0.11024826939234086,0.006796115675799906
cat__video_title_Charme do Mundo - Versão By Keniah Aguiar,0.25866465797487054,0.29011522476447005,-0.2352682149080761,-0.22955613215409015,0.24097355689645447,-0.1214504435159537,-0.0759485067562343
cat__video_title_Cheguei (Pixinguinha) - Pauliceia Samba & Choro,-0.0514236893166782,-0.07503532469611887,0.10792753249647563,0.2028764737353052,0.1919010121716821,0.17032499806202708,0.030445055428109744
cat__video_title_Chico Science e Nação Zumbi - Manguetown (Ao vivo - Rock & Ribs) - Malakoff,-0.0995626480968807,-0.1319337336632446,-0.09725156835078091,-0.03789877379147024,0.16015156178176168,-0.13984811349206966,0.016365119659301607
cat__video_title_Chico Sergio  - Hoje é só golpe,-0.04553685811430706,-0.05453158758008316,-0.1007148853457582,-0.11786164005151271,0.13472684772353288,0.08771364480406564,-0.0012691808380929288
cat__video_title_Chifrezinho Imaginário,-0.007285107255762445,-0.04613358102207071,-0.10265508685146334,-0.04685355226231832,0.057799536906194715,0.07580798861325284,-0.016146353112845565
cat__video_title_Children Of Bodom - Bed Of Razors (Solo Cover),-0.020628611017352357,-0.10780726589809168,-0.01403733543174589,0.026739129652709966,-0.20310967176494998,0.09364821556496439,-0.14001321922662238
cat__video_title_Chorei na vaquejada - Eric land e Tarcísio do acordeon (Cover Marcelo Mariano),-0.060681283615044435,-0.056877129124323356,-0.10554166581827112,-0.14219705245623757,0.2052190556947459,0.0658568273657569,0.006907437299451299
cat__video_title_Christian Marques - Domingo de Manhã (versão pagode),0.01815796150155509,0.00945495792966726,0.03441419835599889,0.09053779922033031,-0.06578752387270345,-0.0635512933032151,-0.006455203670056044
cat__video_title_Chão de Giz - Zé Ramalho,0.049576413612180695,-0.09604767363343113,0.6725469486497208,-0.8287077734198919,-0.856085248714904,0.1375479097841498,0.2300299715614125
cat__video_title_Chão de Giz / Sinônimos - Marciano Olliveira (Cover),0.0990187223832513,-0.03720111907085558,-0.13030094992407565,-0.12923048107714735,-0.012953719776420989,0.09917739885088414,-0.05308182107627162
cat__video_title_Chão de Giz/ Sinônimos - Kalyel Nascimento,0.2672681247677659,0.0029620317830900385,-0.0698063471249288,-0.1129144011678692,0.04158949632421763,0.06734314363200905,-0.011006218015958132
cat__video_title_Ciclo - Renato Milagres,-0.047087082202667385,0.31955208529614304,0.03687162812118627,-0.11865325644725508,0.024205252209865025,-0.06269726381030569,-0.0947727153964115
cat__video_title_Cinemasia - A Imagem Real - Juliano Moraes convida Superjazz,-0.03937268671690134,-0.03941125565240081,0.2448369242565276,-0.4040083369344565,-0.0600534512905687,0.16688554280804588,-0.14511519641457662
cat__video_title_Ciuminho - Gabi Fernandes -  Aquela Vibe #Interior-  Ao vivo - Clipe Oficial,-0.04131584190410176,-0.04963725132846393,0.012272985590031635,-0.10528299338268939,-0.2242047259870502,0.16292881372122342,-0.06297612921002345
cat__video_title_Clara Garcia - Homenagem a você part. John Amplificado (Clipe Oficial),-0.03628086730607559,-0.06195473105105536,0.12343677676803722,-0.022365204184039356,0.08972517657380784,0.16336222304130948,-0.007673335916175758
cat__video_title_Clara Telles - Dia Perfeito,-0.05585131951399247,-0.027662172839191205,-0.04020736480428973,-0.1498002097333425,0.17592720751889063,0.0785127945819426,0.10340904016649323
cat__video_title_Clarena no Release Showlivre 2019 - Ao Vivo,-0.08796155623356472,-0.04431662305815857,-0.08201921123397678,0.22879921854395635,-0.1930692534528914,0.09885184289750815,1.3036731084428022
cat__video_title_Clarice falcão (Cover) - Eu me Lembro | Léo Moço e Laura Amorim,0.30242240030853795,0.005761189701253345,0.03984930417574721,0.08306705894374045,0.07225540895186673,0.18842979645666502,2.8661403316154158e-05
cat__video_title_Claudio Vieira Bendito São Francisco.,0.10025462394537721,0.39032124354288183,0.5019053118132843,0.5827170320642402,-0.4331896159644168,-0.85315801367948,-0.07132766415060318
cat__video_title_Claudio Vieira e Rodrigo no Faustão.,0.1906503771248177,-0.7271305194117916,0.12002887666118842,-0.02005371524315646,0.2939824842576596,-0.2953279368617438,0.016209339375343457
cat__video_title_Cleber de Paula  SEU JORGE,0.01703830458609287,0.005424839190387099,0.03682137984372499,0.05322107430449126,0.025684887240436327,-0.0027594952992885564,-0.02507549072641064
cat__video_title_Cleverson Luiz - Surpresa | Clipe Oficial,-0.09642831740207657,0.43818593336522516,-0.08562362595236973,-0.028932206889632696,0.045173565197249334,0.07296086082958056,-0.061556800424345096
cat__video_title_Clima de paz -PrimaSol Ft Joey Mattos,0.04552207665092796,-0.12022717214728139,-0.02481226432572766,-0.010833973359804763,-0.020285358800841372,0.16567722689037323,-0.0320782331364219
cat__video_title_Clip Dois Rios Luiz Voltolini,-0.09377311727953988,-0.14061360647209675,0.10313709380456303,0.16871606717148896,0.08627399725894755,-0.07175611401731849,0.13821092155400103
cat__video_title_Clipe Oficial - Henrique Augusto - Passa a Régua e Fecha a Conta,-0.05046999797290749,-0.10946837184395171,-0.17408045158474517,-0.14766062273116065,0.1330579532237281,0.20763254868776246,-0.058496453467636496
cat__video_title_Clipe Plenitude AMILTON NOVAIS feat. PÉRICLES,0.005701261254942325,0.23710542276240906,0.03666628852464155,0.0809303803300744,0.011185682499681288,-0.0475929119540751,-0.014342702158231498
cat__video_title_Clipe: Cola Com Nóis Oficial- Elton Lu.,0.4731452050520926,-0.2526268573098775,0.06861350364943407,0.11023154707313018,0.019289619129309182,0.2859465137032901,-0.14581991343514217
cat__video_title_Clocks - Coldplay  ( @barrutipianista ),0.33093057684078264,0.10224339451964429,-0.0013127024705832616,-0.0020792749102338188,-0.07528598559184134,-0.09887483578648604,-0.0737026255461948
cat__video_title_Clone - Pedro Sanchez e Thiago (Ao Vivasso),-0.0729095050777351,-0.13177490195763464,-0.4699500335798366,0.2516782652801072,0.2817902889867667,-0.038344778696863854,-0.22308902765549934
"cat__video_title_Closed Party  com Dj Rob (98,5 FM - Metropolitana - SP)",0.009857123257280252,0.06221058720019458,0.24987011444307877,-0.09283178411000809,0.2101761139738502,-0.45042159628852046,0.1790843248051292
cat__video_title_Clássico do Amor entrevista a Banda Improvsom,-0.06782991926914884,-0.09020273317504812,0.017962238318136696,-0.06715073390135387,0.15480602260919113,-0.17342564770030428,0.07111173946877576
cat__video_title_Clássicos da Alcione com Dilma Oliveira,-0.14139727701148957,0.5495495293940587,0.07739404367620475,0.11994274880022382,-0.01910377500187,-0.03493205156058214,-0.025407969815378396
cat__video_title_Cláudio Vieira Be Loft Lounge Barra.Música Apenas mais uma de amor.,-0.17263641949255928,0.0149990027373903,-0.09694627516587785,-0.21977338755093548,-0.1039995178187152,-0.33194296771130816,0.016765097037162644
cat__video_title_Cláudio Vieira Festa Particular Niterói Rock,0.05747369801246057,0.31345205328632547,-0.10688944724155211,-0.19614742488572495,1.1055740919909505,1.726809202398653,0.1700499035989006
cat__video_title_Cobaia (cover) - Dayane Guimarães,-0.04938448343055254,0.012604841803223845,0.015162632085419465,-0.06226732911016731,0.197507439746481,0.016595889132058495,0.06595024138596675
cat__video_title_Codinome Beija Flor,-0.0480319593120063,-0.06749220362707879,0.16239186382511808,0.3186384932536475,0.11566829844588067,0.046521346961145106,-0.06926061507067141
cat__video_title_Codinome beija-flor,-0.031939694791974775,-0.026449016962652085,0.08062357098074013,0.10981862465440602,-0.04093039803739239,-0.014538692195153375,0.043735214717907915
cat__video_title_Coffee Rock Uai - Pocket Show Completo,0.016285429880508708,0.0035416943105336185,-0.024818709981134144,-0.01798619213273739,-0.056511441663279656,-0.18678016480498089,-0.07450330687081975
cat__video_title_Coisa mais linda - Carlos Lyra.,-0.041416999052646605,-0.005402731144375339,0.05541522614555342,0.08033891285989028,0.18916189312881582,0.05405867220944186,-0.040950567959056335
cat__video_title_Coisas Bonitas Sobre Você,0.17420327977461206,0.17460077586267572,0.02663383845233857,-0.25248095581017826,0.37125118836904486,0.7760601224261162,0.3821883467298097
cat__video_title_Coisas do Brasil - Viviane Abrahão,-0.08290934786957616,0.34478286128751856,0.021909271477804547,0.17818822559980052,-0.03094719805685023,-0.010849461745950693,-0.05245669356537383
cat__video_title_Colher de Chá - Léo e Marcos ( feat. Cleber e Cauan ),0.03621831598814854,-0.14863661254455202,-0.142291430713194,-0.10774772419755697,0.24938769877276026,0.08868758000933584,0.0038784355813674693
cat__video_title_Collab - O Bem (cover),-0.048871437929912,0.20980673325688443,0.049565594212988236,0.048589405564643785,0.05587099737146333,-0.0825811529994061,0.011679287997756145
cat__video_title_Com Certeza - Planta e Raiz,-0.040966416654106254,-0.030483980060614084,-0.04117731085253982,-0.11700089596343692,0.2646937251164966,0.08497857328854028,0.016743554449178747
cat__video_title_Com a perna no mundo - Gonzaguinha / Grupo Revivendo,0.007495624694113297,0.2661341621582099,-0.11773067923428146,-0.08682368891759829,-0.019128226210085163,0.018980816993657224,0.07529080031102453
cat__video_title_Come Together - The Beatles (cover Matheus Estevão),-0.03290560802627042,0.018001067448528103,0.11685779204967324,-0.15031533536438096,-0.05693528707489649,0.04896616638428484,0.12157993622476636
cat__video_title_Come Togheter - The Beatles (Mojo Blues cover),0.31937248671211194,0.01294411618797822,-0.10016603335048982,-0.05382388634784675,0.03767674814096762,-0.13416356288447254,-0.05502988366565085
cat__video_title_Come together - Beatles (Christian Cardarelli),-0.0768590934423141,-0.0895214067397384,0.004206810439224924,0.04304192348721107,-0.110609932181568,-0.45781110881196274,-0.10390666004241449
cat__video_title_Como Nossos Pais (Elis Regina) - Giovana Gaiot | VIVA O SOM,-0.17903650093156206,-0.07820385314000473,-0.29929659843534284,-0.20112435026604208,0.15298514267425245,0.23268694086853625,-0.11087906031480183
cat__video_title_Como Nossos Pais - Elis Regina / Belchior - Versão Sócrates Schwartz - Década de 70 - Ditadura não!,-0.08234803781472759,-0.022791909918954564,0.10320407279202241,0.2369674633027069,0.11919775513656006,-0.021810374089461813,0.26959810332414386
cat__video_title_Como é Grande o Meu Amor Por Você - Roberto Carlos - Violino Cover,0.28688702980966857,0.10698050527383154,0.05409563191656644,-0.028743833318303724,0.015912794572676896,-0.10447246233233952,-0.009117479758923693
cat__video_title_Compilado de Apresentações,0.005730212279438485,-0.009075812767583876,-0.10163950012117579,-0.04354085430039402,0.11392890937857186,-0.34060370806541773,-0.07596242774226657
cat__video_title_Compilado de shows,-0.011772539132225233,-0.023600930101716686,0.10721481398017105,0.19318556831475803,-0.08858634795467817,0.05225476277990196,-0.009775226832378222
cat__video_title_Compromisso com Litrão   (Denisson & Gabriel ),-0.019984478122343177,-0.035299495307406475,-0.01143061977731556,-0.04402529951522496,-0.03114877787234016,0.05978133360411678,-0.051508251381175145
cat__video_title_Comunicação Falhou,0.35254127643495725,0.1175675086386448,-0.05228691712611013,-0.08710002133625114,0.08484004595715751,0.030940331024318327,0.00679520970590019
cat__video_title_Confraternização ALE Combustíveis 2020,0.2250901252544215,-0.011730154838033347,-0.19645504029670188,-0.13495995314986686,-0.11887099501032199,0.17292866819416117,0.025203536540599168
cat__video_title_Confraternização Thermo Fisher.,0.2261385514469626,-0.9813503243856982,0.00888105310143265,-0.007809695556447713,-0.05360899036484021,0.17065088165893025,0.09631959072398591
"cat__video_title_Conheça Mariangela Zan, cantora e apresentadora do  programa Aparecida sertaneja da TV Aparecida.",0.039552998998976116,-0.0192469757171066,0.07752503340714412,-0.06267015196000711,-0.019349400465530003,-0.022015653592483166,0.009060675752970327
cat__video_title_Constelação - Kamila Tomazolli,-0.0977594449437904,-0.0704734087133485,-0.14012697718603653,-0.16751402943901955,0.19162951540389783,0.07591199166650885,-0.004993699267306374
cat__video_title_ContraMão - Sombra da Maldade (Cidade Negra),0.13813254738801897,0.07977417535133521,0.03236779547649059,-0.23185529195341098,0.10382711285285628,-0.25616038424474585,0.09931345714668391
cat__video_title_Contrate Ryan e Mariana,-0.10826510718365696,0.15835481669620333,-0.17088364020393004,-0.0503767012441182,0.2916714220688798,0.10646293243981633,0.04012690672233435
cat__video_title_Contrate a Turma da Pedra,-0.05203593031713212,0.0006128105510478613,-0.13350636200926194,-0.13409039088506652,0.09075411533081486,0.14099159083399018,-0.01600841173566974
cat__video_title_Copo Stanley - Roger & Rogério (clipe oficial),-0.044945435271632146,-0.03861613866196139,-0.08803477277321138,-0.0691522814116497,0.07368807097486935,0.012492217058139903,-0.12083517592501662
cat__video_title_Coração Bandido (COVER) #ÉUsMininu,-0.08224598528938724,-0.033562863850590555,-0.10775702333719737,-0.13085531884757126,0.2551592823139249,0.13210828780239128,-0.07689820066979183
